Mach, Efficiency
   0.251679,   13.955080
   0.253379,   14.016289
   0.255079,   14.076941
   0.256780,   14.134122
   0.258480,   14.189483
   0.260180,   14.242385
   0.261880,   14.292600
   0.263580,   14.340995
   0.265281,   14.386262
   0.266981,   14.429944
   0.268681,   14.470517
   0.270381,   14.509304
   0.272082,   14.545490
   0.273782,   14.579229
   0.275482,   14.611385
   0.277182,   14.639946
   0.278882,   14.668479
   0.280583,   14.691760
   0.282283,   14.715256
   0.283983,   14.735046
   0.285683,   14.753123
   0.287383,   14.770248
   0.289084,   14.782864
   0.290784,   14.795576
   0.292484,   14.805011
   0.294184,   14.812198
   0.295884,   14.819433
   0.297585,   14.821831
   0.299285,   14.823519
   0.300985,   14.825136
   0.302685,   14.821324
   0.304386,   14.817492
   0.306086,   14.813571
   0.307786,   14.804285
   0.309486,   14.794959
   0.311186,   14.785593
   0.312887,   14.771673
   0.314587,   14.756922
   0.316287,   14.742121
   0.317987,   14.724585
   0.319687,   14.704520
   0.321388,   14.684404
   0.323088,   14.664235
   0.324788,   14.639007
   0.326488,   14.613728
   0.328189,   14.588405
   0.329889,   14.561726
   0.331589,   14.531469
   0.333289,   14.501182
   0.334989,   14.470868
   0.336690,   14.439061
   0.338390,   14.404027
   0.340090,   14.368988
   0.341790,   14.333944
   0.343490,   14.298432
   0.345191,   14.258907
   0.346891,   14.219406
   0.348591,   14.179931
   0.350291,   14.140482
   0.351992,   14.098442
   0.353692,   14.054800
   0.355392,   14.011218
   0.357092,   13.967699
   0.358792,   13.924244
   0.360493,   13.877578
   0.362193,   13.830233
   0.363893,   13.782990
   0.365593,   13.735850
   0.367293,   13.688813
   0.368994,   13.639390
   0.370694,   13.588776
   0.372394,   13.538307
   0.374094,   13.487983
   0.375794,   13.437805
   0.377495,   13.387418
   0.379195,   13.333975
   0.380895,   13.280719
   0.382595,   13.227651
   0.384296,   13.174773
   0.385996,   13.122084
   0.387696,   13.069268
   0.389396,   13.013658
   0.391096,   12.958278
   0.392797,   12.903130
   0.394497,   12.848214
   0.396197,   12.793528
   0.397897,   12.739074
   0.399597,   12.683096
   0.401298,   12.626090
   0.402998,   12.569356
   0.404698,   12.512892
   0.406398,   12.456699
   0.408099,   12.400776
   0.409799,   12.345122
   0.411499,   12.288451
   0.413199,   12.230589
   0.414899,   12.173035
   0.416600,   12.115786
   0.418300,   12.058843
   0.420000,   12.002203
