V/VsTO, Thrust - Yawing Moment
   0.325930, 16022.138809
   0.329159, 16341.194746
   0.332388, 16663.396193
   0.335618, 16988.743148
   0.338847, 17317.235613
   0.342076, 17648.873588
   0.345305, 17983.657071
   0.348534, 18321.586064
   0.351764, 18662.660566
   0.354993, 19006.880577
   0.358222, 19354.246098
   0.361451, 19704.757127
   0.364680, 20058.413666
   0.367910, 20415.215714
   0.371139, 20775.163272
   0.374368, 21138.256338
   0.377597, 21504.494914
   0.380826, 21873.878999
   0.384056, 22246.408594
   0.387285, 22622.083697
   0.390514, 23000.904310
   0.393743, 23382.870432
   0.396972, 23767.982064
   0.400201, 24156.239204
   0.403431, 24547.641854
   0.406660, 24942.190013
   0.409889, 25339.883681
   0.413118, 25740.722859
   0.416347, 26144.707545
   0.419577, 26551.837741
   0.422806, 26962.113447
   0.426035, 27375.534661
   0.429264, 27792.101385
   0.432493, 28211.813618
   0.435723, 28634.671360
   0.438952, 29060.674611
   0.442181, 29489.823372
   0.445410, 29922.117642
   0.448639, 30357.557421
   0.451869, 30796.142709
   0.455098, 31237.873507
   0.458327, 31682.749814
   0.461556, 32130.771630
   0.464785, 32581.938955
   0.468015, 33036.251790
   0.471244, 33493.710134
   0.474473, 33954.313987
   0.477702, 34418.063349
   0.480931, 34884.958220
   0.484161, 35354.998601
   0.487390, 35828.184491
   0.490619, 36304.515890
   0.493848, 36783.992799
   0.497077, 37266.615217
   0.500307, 37752.383143
   0.503536, 38241.296580
   0.506765, 38733.355525
   0.509994, 39228.559980
   0.513223, 39726.909944
   0.516453, 40228.405417
   0.519682, 40733.046399
   0.522911, 41240.832891
   0.526140, 41751.764892
   0.529369, 42265.842402
   0.532599, 42783.065421
   0.535828, 43303.433950
   0.539057, 43826.947987
   0.542286, 44353.607534
   0.545515, 44883.412591
   0.548745, 45416.363156
   0.551974, 45952.459231
   0.555203, 46491.700815
   0.558432, 47034.087908
   0.561661, 47579.620511
   0.564891, 48128.298622
   0.568120, 48680.122243
   0.571349, 49235.091374
   0.574578, 49793.206013
   0.577807, 50354.466162
   0.581037, 50918.871820
   0.584266, 51486.422987
   0.587495, 52057.119663
   0.590724, 52630.961849
   0.593953, 53207.949544
   0.597183, 53788.082748
   0.600412, 54371.361461
   0.603641, 54957.785684
   0.606870, 55547.355415
   0.610099, 56140.070656
   0.613328, 56735.931407
   0.616558, 57334.937666
   0.619787, 57937.089435
   0.623016, 58542.386713
   0.626245, 59150.829500
   0.629474, 59762.417797
   0.632704, 60377.151602
   0.635933, 60995.030917
   0.639162, 61616.055742
   0.642391, 62240.226075
   0.645620, 62867.541918
   0.648850, 63498.003270
   0.652079, 64131.610131
   0.655308, 64768.362501
   0.658537, 65408.260381
   0.661766, 66051.303770
   0.664996, 66697.492668
   0.668225, 67346.827075
   0.671454, 67999.306992
   0.674683, 68654.932418
   0.677912, 69313.703353
   0.681142, 69975.619797
   0.684371, 70640.681750
   0.687600, 71308.889213
   0.690829, 71980.242185
   0.694058, 72654.740666
   0.697288, 73332.384657
   0.700517, 74013.174157
   0.703746, 74697.109166
   0.706975, 75384.189684
   0.710204, 76074.415711
   0.713434, 76767.787248
   0.716663, 77464.304294
   0.719892, 78163.966849
   0.723121, 78866.774913
   0.726350, 79572.728487
   0.729580, 80281.827570
   0.732809, 80994.072162
   0.736038, 81709.462263
   0.739267, 82427.997874
   0.742496, 83149.678994
   0.745726, 83874.505623
   0.748955, 84602.477761
   0.752184, 85333.595409
   0.755413, 86067.858566
   0.758642, 86805.267232
   0.761872, 87545.821407
   0.765101, 88289.521091
   0.768330, 89036.366285
   0.771559, 89786.356988
   0.774788, 90539.493200
   0.778018, 91295.774922
   0.781247, 92055.202152
   0.784476, 92817.774892
   0.787705, 93583.493142
   0.790934, 94352.356900
   0.794164, 95124.366168
   0.797393, 95899.520944
   0.800622, 96677.821231
   0.803851, 97459.267026
   0.807080, 98243.858331
   0.810310, 99031.595144
   0.813539, 99822.477467
   0.816768, 100616.505300
   0.819997, 101413.678641
   0.823226, 102213.997492
   0.826455, 103017.461852
   0.829685, 103824.071721
   0.832914, 104633.827100
   0.836143, 105446.727988
   0.839372, 106262.774385
   0.842601, 107081.966291
   0.845831, 107904.303706
   0.849060, 108729.786631
   0.852289, 109558.415065
   0.855518, 110390.189008
   0.858747, 111225.108461
   0.861977, 112063.173422
   0.865206, 112904.383893
   0.868435, 113748.739873
   0.871664, 114596.241363
   0.874893, 115446.888361
   0.878123, 116300.680869
   0.881352, 117157.618886
   0.884581, 118017.702413
   0.887810, 118880.931448
   0.891039, 119747.305993
   0.894269, 120616.826047
   0.897498, 121489.491610
   0.900727, 122365.302683
   0.903956, 123244.259264
   0.907185, 124126.361355
   0.910415, 125011.608956
   0.913644, 125900.002065
   0.916873, 126791.540684
   0.920102, 127686.224812
   0.923331, 128584.054449
   0.926561, 129485.029595
   0.929790, 130389.150251
   0.933019, 131296.416416
   0.936248, 132206.828090
   0.939477, 133120.385274
   0.942707, 134037.087966
   0.945936, 134956.936168
   0.949165, 135879.929879
   0.952394, 136806.069099
   0.955623, 137735.353829
   0.958853, 138667.784068
   0.962082, 139603.359816
   0.965311, 140542.081073
   0.968540, 141483.947840
   0.971769, 142428.960115
   0.974999, 143377.117900
   0.978228, 144328.421195
   0.981457, 145282.869998
   0.984686, 146240.464311
   0.987915, 147201.204133
   0.991145, 148165.089464
   0.994374, 149132.120304
   0.997603, 150102.296654
   1.000832, 151075.618513
   1.004061, 152052.085881
   1.007291, 153031.698759
   1.010520, 154014.457145
   1.013749, 155000.361041
   1.016978, 155989.410446
   1.020207, 156981.605360
   1.023437, 157976.945784
   1.026666, 158975.431717
   1.029895, 159977.063159
   1.033124, 160981.840110
   1.036353, 161989.762571
   1.039582, 163000.830541
   1.042812, 164015.044020
   1.046041, 165032.403008
   1.049270, 166052.907505
   1.052499, 167076.557512
   1.055728, 168103.353028
   1.058958, 169133.294053
   1.062187, 170166.380588
   1.065416, 171202.612631
   1.068645, 172241.990184
   1.071874, 173284.513246
   1.075104, 174330.181818
   1.078333, 175378.995898
   1.081562, 176430.955488
   1.084791, 177486.060587
   1.088020, 178544.311196
   1.091250, 179605.707313
   1.094479, 180670.248940
   1.097708, 181737.936076
   1.100937, 182808.768721
   1.104166, 183882.746876
   1.107396, 184959.870540
   1.110625, 186040.139713
   1.113854, 187123.554395
   1.117083, 188210.114587
   1.120312, 189299.820287
   1.123542, 190392.671497
   1.126771, 191488.668216
   1.130000, 192587.810445
