Speed(TAS), Altitude
 115.725412,    0.000000
 116.282868,  328.083990
 116.844262,  656.167979
 117.409631,  984.251969
 117.979013, 1312.335958
 118.552445, 1640.419948
 119.129965, 1968.503937
 119.711611, 2296.587927
 120.297423, 2624.671916
 120.887440, 2952.755906
 121.481701, 3280.839895
 122.080248, 3608.923885
 122.683121, 3937.007874
 123.290361, 4265.091864
 123.902010, 4593.175853
 124.518111, 4921.259843
 125.138706, 5249.343832
 125.763838, 5577.427822
 126.393551, 5905.511811
 127.027891, 6233.595801
 127.666900, 6561.679790
 128.310626, 6889.763780
 128.959114, 7217.847769
 129.612411, 7545.931759
 130.270563, 7874.015748
 130.933618, 8202.099738
 131.601625, 8530.183727
 132.274632, 8858.267717
 132.952690, 9186.351706
 133.635847, 9514.435696
 134.324155, 9842.519685
 135.017665, 10170.603675
 135.716429, 10498.687664
 136.420500, 10826.771654
 137.129930, 11154.855643
 137.844774, 11482.939633
 138.565086, 11811.023622
 139.290922, 12139.107612
 140.022338, 12467.191601
 140.759390, 12795.275591
 141.502135, 13123.359580
 142.250632, 13451.443570
 143.004940, 13779.527559
 143.765117, 14107.611549
 144.531226, 14435.695538
 145.303326, 14763.779528
 146.081480, 15091.863517
 146.865750, 15419.947507
 147.656200, 15748.031496
 148.452894, 16076.115486
 149.255898, 16404.199475
 150.065278, 16732.283465
 150.881099, 17060.367454
 151.703431, 17388.451444
 153.000197, 17716.535433
 154.300346, 18044.619423
 155.603926, 18372.703412
 157.373919, 18700.787402
 158.682849, 19028.871391
 159.995348, 19356.955381
 162.227351, 19685.039370
 164.456303, 20013.123360
 166.682206, 20341.207349
 168.905063, 20669.291339
 172.027222, 20997.375328
 175.139486, 21325.459318
 178.241806, 21653.543307
 181.780140, 21981.627297
 185.749222, 22309.711286
 189.701209, 22637.795276
 194.076760, 22965.879265
 197.992474, 23293.963255
 202.765215, 23622.047244
 208.819610, 23950.131234
 213.971117, 24278.215223
 222.116906, 24606.299213
 254.720410, 24934.383202
 264.437761, 24606.299213
 268.610748, 24278.215223
 272.829429, 23950.131234
 277.093427, 23622.047244
 280.085373, 23293.963255
 282.229777, 22965.879265
 283.958342, 22637.795276
 285.709869, 22309.711286
 287.484167, 21981.627297
 289.281044, 21653.543307
 290.650851, 21325.459318
 292.490612, 20997.375328
 293.899525, 20669.291339
 294.872320, 20341.207349
 295.403779, 20013.123360
 295.946679, 19685.039370
 296.500918, 19356.955381
 297.066398, 19028.871391
 297.180084, 18700.787402
 297.766101, 18372.703412
 298.363074, 18044.619423
 298.503055, 17716.535433
 299.120033, 17388.451444
 299.276599, 17060.367454
 299.440538, 16732.283465
 300.086092, 16404.199475
 300.266170, 16076.115486
 300.453415, 15748.031496
 301.126832, 15419.947507
 301.329788, 15091.863517
 301.539710, 14763.779528
 301.272766, 14435.695538
 301.494883, 14107.611549
 301.236920, 13779.527559
 300.982609, 13451.443570
 300.731910, 13123.359580
 300.484786, 12795.275591
 300.241197, 12467.191601
 300.001106, 12139.107612
 299.764476, 11811.023622
 299.531271, 11482.939633
 299.301454, 11154.855643
 299.074990, 10826.771654
 298.851843, 10498.687664
 298.128550, 10170.603675
 297.910466, 9842.519685
 296.682887, 9514.435696
 295.452675, 9186.351706
 294.729093, 8858.267717
 294.005768, 8530.183727
 292.770545, 8202.099738
 292.046261, 7874.015748
 291.322196, 7545.931759
 290.598337, 7217.847769
 289.874669, 6889.763780
 288.631936, 6561.679790
 287.907206, 6233.595801
 287.704673, 5905.511811
 286.981632, 5577.427822
 286.258714, 5249.343832
 285.535905, 4921.259843
 284.285616, 4593.175853
 283.561618, 4265.091864
 282.837698, 3937.007874
 281.582168, 3608.923885
 280.857009, 3280.839895
 279.597517, 2952.755906
 278.871091, 2624.671916
 278.144692, 2296.587927
 277.418306, 1968.503937
 276.152198, 1640.419948
 275.424481, 1312.335958
 274.696749,  984.251969
 273.425306,  656.167979
 272.696199,  328.083990
 271.967049,    0.000000
