Mach, Altitude
   0.250939,    0.000000
   0.252433,  328.083990
   0.253939,  656.167979
   0.255457,  984.251969
   0.256988, 1312.335958
   0.258532, 1640.419948
   0.260088, 1968.503937
   0.261657, 2296.587927
   0.263239, 2624.671916
   0.264834, 2952.755906
   0.266443, 3280.839895
   0.268065, 3608.923885
   0.269701, 3937.007874
   0.271351, 4265.091864
   0.273014, 4593.175853
   0.274692, 4921.259843
   0.276383, 5249.343832
   0.278090, 5577.427822
   0.279810, 5905.511811
   0.281545, 6233.595801
   0.283296, 6561.679790
   0.285061, 6889.763780
   0.286841, 7217.847769
   0.288637, 7545.931759
   0.290448, 7874.015748
   0.292274, 8202.099738
   0.294117, 8530.183727
   0.295976, 8858.267717
   0.297851, 9186.351706
   0.299742, 9514.435696
   0.301650, 9842.519685
   0.303574, 10170.603675
   0.305515, 10498.687664
   0.307474, 10826.771654
   0.309450, 11154.855643
   0.311443, 11482.939633
   0.313454, 11811.023622
   0.315483, 12139.107612
   0.317531, 12467.191601
   0.319596, 12795.275591
   0.321680, 13123.359580
   0.323783, 13451.443570
   0.325904, 13779.527559
   0.328045, 14107.611549
   0.330205, 14435.695538
   0.332385, 14763.779528
   0.334585, 15091.863517
   0.336805, 15419.947507
   0.339045, 15748.031496
   0.341305, 16076.115486
   0.343587, 16404.199475
   0.345889, 16732.283465
   0.348213, 17060.367454
   0.350558, 17388.451444
   0.352925, 17716.535433
   0.355314, 18044.619423
   0.357726, 18372.703412
   0.360160, 18700.787402
   0.362616, 19028.871391
   0.365096, 19356.955381
   0.367600, 19685.039370
   0.370127, 20013.123360
   0.372678, 20341.207349
   0.375253, 20669.291339
   0.377853, 20997.375328
   0.380477, 21325.459318
   0.383127, 21653.543307
   0.385802, 21981.627297
   0.388503, 22309.711286
   0.391230, 22637.795276
   0.393984, 22965.879265
   0.396764, 23293.963255
   0.399572, 23622.047244
   0.402406, 23950.131234
   0.405269, 24278.215223
   0.408159, 24606.299213
   0.411078, 24934.383202
   0.414026, 25262.467192
   0.417003, 25590.551181
   0.420010, 25918.635171
   0.423046, 26246.719160
   0.426113, 26574.803150
   0.429210, 26902.887139
   0.432339, 27230.971129
   0.435499, 27559.055118
   0.438690, 27887.139108
   0.441915, 28215.223097
   0.445171, 28543.307087
   0.448461, 28871.391076
   0.451785, 29199.475066
   0.455142, 29527.559055
   0.458534, 29855.643045
   0.461961, 30183.727034
   0.792482, 29855.643045
   0.791989, 29527.559055
   0.791221, 29199.475066
   0.790489, 28871.391076
   0.789479, 28543.307087
   0.788814, 28215.223097
   0.787869, 27887.139108
   0.786956, 27559.055118
   0.786074, 27230.971129
   0.784908, 26902.887139
   0.784086, 26574.803150
   0.782979, 26246.719160
   0.781900, 25918.635171
   0.780532, 25590.551181
   0.779190, 25262.467192
   0.777875, 24934.383202
   0.776585, 24606.299213
   0.775001, 24278.215223
   0.773761, 23950.131234
   0.772226, 23622.047244
   0.770714, 23293.963255
   0.768903, 22965.879265
   0.767436, 22637.795276
   0.765669, 22309.711286
   0.764246, 21981.627297
   0.762521, 21653.543307
   0.760817, 21325.459318
   0.759134, 20997.375328
   0.757145, 20669.291339
   0.755500, 20341.207349
   0.753550, 20013.123360
   0.750964, 19685.039370
   0.748067, 19356.955381
   0.745513, 19028.871391
   0.742647, 18700.787402
   0.739795, 18372.703412
   0.737287, 18044.619423
   0.734793, 17716.535433
   0.731985, 17388.451444
   0.729522, 17060.367454
   0.727073, 16732.283465
   0.724969, 16404.199475
   0.722550, 16076.115486
   0.720144, 15748.031496
   0.718085, 15419.947507
   0.716041, 15091.863517
   0.713678, 14763.779528
   0.711663, 14435.695538
   0.709327, 14107.611549
   0.707340, 13779.527559
   0.705031, 13451.443570
   0.703071, 13123.359580
   0.701124, 12795.275591
   0.698854, 12467.191601
   0.696260, 12139.107612
   0.694015, 11811.023622
   0.691782, 11482.939633
   0.689562, 11154.855643
   0.687014, 10826.771654
   0.684817, 10498.687664
   0.682631, 10170.603675
   0.680118, 9842.519685
   0.677955, 9514.435696
   0.675463, 9186.351706
   0.672981, 8858.267717
   0.670510, 8530.183727
   0.668391, 8202.099738
   0.665940, 7874.015748
   0.663500, 7545.931759
   0.661412, 7217.847769
   0.658992, 6889.763780
   0.656925, 6561.679790
   0.654525, 6233.595801
   0.652478, 5905.511811
   0.650097, 5577.427822
   0.648069, 5249.343832
   0.645707, 4921.259843
   0.643354, 4593.175853
   0.640664, 4265.091864
   0.638329, 3937.007874
   0.636002, 3608.923885
   0.633684, 3280.839895
   0.631722, 2952.755906
   0.629422, 2624.671916
   0.627130, 2296.587927
   0.624846, 1968.503937
   0.622920, 1640.419948
   0.621002, 1312.335958
   0.618744,  984.251969
   0.616843,  656.167979
   0.614951,  328.083990
   0.612717,    0.000000
