Mach, Efficiency
   0.439770,   16.066177
   0.443723,   16.146493
   0.447676,   16.274125
   0.451629,   16.408234
   0.455583,   16.546151
   0.459536,   16.681186
   0.463489,   16.819640
   0.467442,   16.950926
   0.471395,   17.082881
   0.475348,   17.218044
   0.479301,   17.338768
   0.483254,   17.461067
   0.487207,   17.586130
   0.491160,   17.707059
   0.495113,   17.813421
   0.499066,   17.921936
   0.503020,   18.032661
   0.506973,   18.145652
   0.510926,   18.240831
   0.514879,   18.327674
   0.518832,   18.416026
   0.522785,   18.505920
   0.526738,   18.597388
   0.530691,   18.678856
   0.534644,   18.743116
   0.538597,   18.808301
   0.542550,   18.874427
   0.546504,   18.941507
   0.550457,   19.009559
   0.554410,   19.078597
   0.558363,   19.132058
   0.562316,   19.167249
   0.566269,   19.202819
   0.570222,   19.238773
   0.574175,   19.275112
   0.578128,   19.311842
   0.582081,   19.348965
   0.586034,   19.386486
   0.589988,   19.412371
   0.593941,   19.416010
   0.597894,   19.419675
   0.601847,   19.423366
   0.605800,   19.427082
   0.609753,   19.430825
   0.613706,   19.434593
   0.617659,   19.438387
   0.621612,   19.442206
   0.625565,   19.446052
   0.629518,   19.429206
   0.633471,   19.400579
   0.637425,   19.371859
   0.641378,   19.343046
   0.645331,   19.314141
   0.649284,   19.285145
   0.653237,   19.256060
   0.657190,   19.226887
   0.661143,   19.197627
   0.665096,   19.168281
   0.669049,   19.138851
   0.673002,   19.109337
   0.676955,   19.058327
   0.680909,   18.999707
   0.684862,   18.941109
   0.688815,   18.882534
   0.692768,   18.823987
   0.696721,   18.765470
   0.700674,   18.706986
   0.704627,   18.648537
   0.708580,   18.590127
   0.712533,   18.531757
   0.716486,   18.473432
   0.720439,   18.415152
   0.724393,   18.356922
   0.728346,   18.298743
   0.732299,   18.240613
   0.736252,   18.166150
   0.740205,   18.083983
   0.744158,   18.001925
   0.748111,   17.919845
   0.752064,   17.837573
   0.756017,   17.754901
   0.759970,   17.671580
   0.763923,   17.587321
   0.767876,   17.501792
   0.771830,   17.414619
   0.775783,   17.325387
   0.779736,   17.233637
   0.783689,   17.138868
   0.787642,   17.040541
   0.791595,   16.938077
   0.795548,   16.830864
   0.799501,   16.718255
   0.803454,   16.599580
   0.807407,   16.474146
   0.811360,   16.341247
   0.815314,   16.187183
   0.819267,   16.020378
   0.823220,   15.844643
   0.827173,   15.659371
   0.831126,   15.463999
