Time, Horizontal Forces
   0.000000, 203461.496725
   0.500000, 201947.411760
   1.000000, 200426.067458
   1.500000, 198897.499217
   2.000000, 197362.164631
   2.500000, 195820.991712
   3.000000, 194272.829453
   3.500000, 192719.642802
   4.000000, 191161.206081
   4.500000, 189597.022873
   5.000000, 188029.320925
   5.500000, 186456.388586
   6.000000, 184879.644052
   6.500000, 183300.721493
   7.000000, 181716.331543
   7.500000, 180130.284575
   8.000000, 178542.830367
   8.500000, 176950.665509
   9.000000, 175358.495836
   9.500000, 173765.477878
  10.000000, 172169.394670
  10.500000, 170574.529675
  11.000000, 168980.437099
  11.500000, 167386.363859
  12.000000, 165794.625692
  12.500000, 164205.726148
  13.000000, 162620.288014
  13.500000, 161038.170750
  14.000000, 159460.218248
  14.500000, 157889.434821
  15.000000, 156322.827251
  15.500000, 154760.690370
  16.000000, 153205.122813
  16.500000, 151654.718666
  17.000000, 150109.584352
  17.500000, 148563.997073
  17.963497, 147132.652764
  18.463497, 146597.565894
  18.963497, 146091.498874
  19.463497, 145395.282119
  19.571539, 145221.401101
  20.071539, 141148.462776
  20.193228, 139186.941664
  20.693228, 123620.675952
  21.193228, 95402.408406
  21.693228, 72721.918322
  22.193228, 58790.625428
  22.693228, 48786.712638
  22.997390, 43678.267764
  23.497390, 36476.305017
  23.997390, 30262.714436
  24.497390, 24945.953177
  24.997390, 20538.229997
  25.497390, 17008.571208
  25.997390, 14309.605311
  26.497390, 12534.419132
  26.997390, 11675.357863
  27.497390, 11597.263777
  27.942823, 12284.783800
  28.442823, 12188.416714
  28.942823, 12003.837445
  29.442823, 11733.444608
  29.942823, 11380.454085
  30.442823, 10948.821672
  30.942823, 10443.174207
  31.442823, 9868.743718
  31.942823, 9231.302198
  32.442823, 8537.096004
  32.942823, 7792.779677
  33.442823, 7005.349281
  33.942823, 6182.075577
  34.442823, 5330.437416
  34.942823, 4458.055752
  34.997390, 4361.919671
  35.497390, 3271.494028
  35.997390, 2181.844598
  36.497390, 1102.434689
  36.997390,   42.529365
  37.029917,  -25.529259
  37.529917, -242.770191
  38.029917, -332.133086
  38.529917, -344.614983
  39.029917, -371.570094
  39.529917, -406.769068
  40.029917, -416.728706
  40.529917, -401.529998
  41.029917, -361.469364
  41.529917, -404.918990
  42.029917, -364.540661
  42.529917, -404.368006
  43.029917, -363.718418
  43.529917, -404.239049
  44.029917, -363.309460
  44.529917, -404.068234
  45.029917, -362.613727
  45.529917, -404.209287
  46.029917, -361.504248
  46.529917, -402.048033
  47.029917, -374.023173
  47.529917, -402.411581
  48.029917, -404.009211
  48.529917, -403.264583
  49.029917, -403.920365
  49.529917, -403.215135
  50.029917, -423.182182
  50.529917, -403.549607
  51.029917, -401.671696
  51.529917, -402.149513
  52.029917, -421.941015
  52.529917, -401.633845
  53.029917, -422.164739
  53.529917, -401.508650
  54.029917, -422.660640
  54.529917, -401.641645
  55.029917, -422.734848
  55.529917, -401.349061
  56.029917, -423.745953
  56.529917, -401.967222
  57.029917, -423.183047
  57.529917, -401.023625
  58.029917, -422.418434
  58.529917, -399.888089
  59.029917, -422.756974
  59.529917, -399.840125
  60.029917, -423.648870
  60.529917, -400.322483
  61.029917, -423.067103
  61.529917, -399.343983
  62.029917, -423.230202
  62.529917, -399.098863
  63.029917, -423.168275
  63.529917, -398.626093
  64.029917, -424.984964
  64.529917, -399.984357
  65.029917, -425.660657
  65.529917, -400.191055
  66.029917, -426.046817
  66.529917, -401.386462
  67.029917, -426.368355
  67.529917, -401.193251
  68.029917, -425.043651
  68.529917, -399.381791
  69.029917, -426.010026
  69.529917, -399.826110
  70.029917, -425.284679
  70.529917, -398.596994
  71.029917, -426.800781
  71.529917, -399.563053
  72.029917, -425.549010
  72.529917, -397.796163
  73.029917, -426.117468
  73.529917, -397.821729
  74.029917, -425.436455
  74.529917, -396.612853
  75.029917, -426.069128
  75.529917, -396.691109
  76.029917, -424.637908
  76.529917, -394.739855
  77.029917, -425.101677
  77.529917, -394.654873
  78.029917, -424.473827
  78.529917, -393.491537
  79.029917, -423.763092
  79.529917, -392.252031
  80.029917, -424.389086
  80.529917, -392.320360
  81.029917, -424.680516
  81.529917, -392.044760
  82.029917, -424.229273
  82.529917, -391.033608
  83.029917, -424.374733
  83.529917, -390.603604
  84.029917, -424.950962
  84.529917, -390.582123
  85.029917, -423.510095
  85.529917, -388.579783
  86.029917, -424.180978
  86.529917, -388.648434
  87.029917, -423.924223
  87.529917, -399.438511
  88.029917, -447.463423
  88.529917, -469.790630
  89.029917, -466.399124
  89.529917, -437.490896
  90.029917, -464.559819
  90.529917, -431.458932
  91.029917, -462.011340
  91.529917, -424.806723
  92.029917, -455.337196
  92.529917, -414.212283
  93.029917, -449.243679
  93.529917, -467.282948
  94.029917, -443.503515
  94.529917, -465.541642
  95.029917, -438.028580
  95.529917, -460.467760
  96.029917, -429.389271
  96.529917, -456.841080
  97.029917, -422.304791
  97.529917, -455.940725
  98.029917, -417.979895
  98.529917, -456.813893
  99.029917, -415.427498
  99.529917, -452.824811
 100.029917, -408.164919
 100.529917, -446.772500
 101.029917, -468.892773
