Speed(TAS), Altitude
  61.801651,    0.000000
  62.099353,  100.000000
  62.399158,  200.000000
  62.701086,  300.000000
  63.005157,  400.000000
  63.311391,  500.000000
  63.619808,  600.000000
  63.930428,  700.000000
  64.243274,  800.000000
  64.558364,  900.000000
  64.875722, 1000.000000
  65.195368, 1100.000000
  65.517325, 1200.000000
  65.841613, 1300.000000
  66.168257, 1400.000000
  66.497277, 1500.000000
  66.828698, 1600.000000
  67.162541, 1700.000000
  67.498832, 1800.000000
  67.837592, 1900.000000
  68.178847, 2000.000000
  68.522621, 2100.000000
  68.868937, 2200.000000
  69.217821, 2300.000000
  69.569299, 2400.000000
  69.923395, 2500.000000
  70.280135, 2600.000000
  70.639546, 2700.000000
  71.001654, 2800.000000
  71.366485, 2900.000000
  71.734067, 3000.000000
  72.104427, 3100.000000
  72.477593, 3200.000000
  72.853593, 3300.000000
  73.232455, 3400.000000
  73.614208, 3500.000000
  73.998882, 3600.000000
  74.386505, 3700.000000
  74.777108, 3800.000000
  75.170721, 3900.000000
  75.567374, 4000.000000
  75.967099, 4100.000000
  76.369927, 4200.000000
  76.775890, 4300.000000
  77.185021, 4400.000000
  77.597351, 4500.000000
  78.012914, 4600.000000
  78.431743, 4700.000000
  78.853872, 4800.000000
  79.279337, 4900.000000
  79.708170, 5000.000000
  80.140409, 5100.000000
  80.576088, 5200.000000
  81.015244, 5300.000000
  81.457913, 5400.000000
  81.904132, 5500.000000
  82.353940, 5600.000000
  82.807373, 5700.000000
  83.264472, 5800.000000
  83.725275, 5900.000000
  84.189821, 6000.000000
  84.658152, 6100.000000
  85.130307, 6200.000000
  85.606328, 6300.000000
  86.086256, 6400.000000
  86.570135, 6500.000000
  87.058007, 6600.000000
  87.549916, 6700.000000
  88.045906, 6800.000000
  88.546021, 6900.000000
  89.050307, 7000.000000
  89.558810, 7100.000000
  90.071577, 7200.000000
  90.588655, 7300.000000
  91.110091, 7400.000000
  91.635934, 7500.000000
  92.166234, 7600.000000
  92.701041, 7700.000000
  93.240404, 7800.000000
  93.784376, 7900.000000
  94.333009, 8000.000000
 116.130304, 8100.000000
 118.557762, 8000.000000
 120.377136, 7900.000000
 122.003173, 7800.000000
 123.434089, 7700.000000
 124.879166, 7600.000000
 126.338295, 7500.000000
 127.599225, 7400.000000
 128.660216, 7300.000000
 129.732777, 7200.000000
 130.603047, 7100.000000
 131.483634, 7000.000000
 132.374457, 6900.000000
 133.060057, 6800.000000
 133.754671, 6700.000000
 134.458228, 6600.000000
 135.170656, 6500.000000
 135.674395, 6400.000000
 136.185820, 6300.000000
 136.704869, 6200.000000
 137.231482, 6100.000000
 137.765597, 6000.000000
 138.087067, 5900.000000
 138.414894, 5800.000000
 138.749026, 5700.000000
 139.089411, 5600.000000
 139.435998, 5500.000000
 139.788735, 5400.000000
 140.147574, 5300.000000
 140.288823, 5200.000000
 140.659217, 5100.000000
 140.810926, 5000.000000
 140.967551, 4900.000000
 141.354686, 4800.000000
 141.521512, 4700.000000
 141.693130, 4600.000000
 141.642390, 4500.000000
 141.822982, 4400.000000
 141.780164, 4300.000000
 141.741012, 4200.000000
 141.705493, 4100.000000
 141.673573, 4000.000000
 141.875237, 3900.000000
 141.850900, 3800.000000
 141.830066, 3700.000000
 141.812704, 3600.000000
 141.798782, 3500.000000
 141.555879, 3400.000000
 141.548279, 3300.000000
 141.544032, 3200.000000
 141.543108, 3100.000000
 141.311212, 3000.000000
 141.081653, 2900.000000
 140.619213, 2800.000000
 140.393795, 2700.000000
 140.170645, 2600.000000
 139.713164, 2500.000000
 139.494024, 2400.000000
 139.277085, 2300.000000
 139.062326, 2200.000000
 138.849724, 2100.000000
 138.400409, 2000.000000
 138.191608, 1900.000000
 137.984901, 1800.000000
 137.780269, 1700.000000
 137.577690, 1600.000000
 137.377145, 1500.000000
 136.937082, 1400.000000
 136.498127, 1300.000000
 136.060265, 1200.000000
 135.623481, 1100.000000
 135.187758, 1000.000000
 134.753083,  900.000000
 134.319439,  800.000000
 133.886813,  700.000000
 133.455189,  600.000000
 133.024554,  500.000000
 132.840793,  400.000000
 132.412522,  300.000000
 131.985196,  200.000000
 131.558801,  100.000000
 131.133324,    0.000000
