Time, Rate of Climb
   0.000000,   -2.921304
   0.500000,   -3.167353
   1.000000,   -3.167255
   1.500000,   -3.173757
   2.000000,   -3.182101
   2.500000,   -3.183500
   3.000000,   -3.182960
   3.500000,   -3.182509
   4.000000,   -3.182082
   4.500000,   -3.180103
   5.000000,   -3.177692
   5.500000,   -3.180243
   6.000000,   -3.184180
   6.500000,   -3.182960
   7.000000,   -3.180301
   7.500000,   -3.182632
   8.000000,   -3.186357
   8.500000,   -3.184933
   9.000000,   -3.182072
   9.500000,   -3.184261
  10.000000,   -3.187860
  10.500000,   -3.186297
  11.000000,   -3.183293
  11.500000,   -3.185407
  12.000000,   -3.188950
  12.500000,   -3.189508
  13.000000,   -3.189233
  13.500000,   -3.193183
  14.000000,   -3.198311
  14.500000,   -3.195366
  15.000000,   -3.190167
  15.500000,   -3.191680
  16.000000,   -3.195066
  16.500000,   -3.195451
  17.000000,   -3.194999
  17.500000,   -3.198802
  18.000000,   -3.203792
  18.500000,   -3.200703
  19.000000,   -3.195358
  19.500000,   -3.196753
  20.000000,   -3.200030
  20.500000,   -3.200345
  21.000000,   -3.199833
  21.500000,   -3.203645
  22.000000,   -3.208663
  22.500000,   -3.205601
  23.000000,   -3.200282
  23.500000,   -3.201786
  24.000000,   -3.205195
  24.500000,   -3.205664
  25.000000,   -3.205312
  25.500000,   -3.202349
  26.000000,   -3.198658
  26.500000,   -3.198171
  27.000000,   -3.198579
  27.500000,   -3.201883
  28.000000,   -3.205996
  28.500000,   -3.209899
  29.000000,   -3.213743
  29.500000,   -3.214360
  30.000000,   -3.214075
  30.500000,   -3.217228
  31.000000,   -3.221340
  31.500000,   -3.217944
  32.000000,   -3.212453
  32.500000,   -3.213951
  33.000000,   -3.217401
  33.500000,   -3.217951
  34.000000,   -3.217691
  34.500000,   -3.214858
  35.000000,   -3.211306
  35.500000,   -3.211061
  36.000000,   -3.211738
  36.500000,   -3.215396
  37.000000,   -3.219886
  37.500000,   -3.224198
  38.000000,   -3.228460
  38.500000,   -3.225229
  39.000000,   -3.219906
  39.500000,   -3.221748
  40.000000,   -3.225590
  40.500000,   -3.224354
  41.000000,   -3.221700
  41.500000,   -3.224596
  42.000000,   -3.229041
  42.500000,   -3.233305
  43.000000,   -3.237518
  43.500000,   -3.234203
  44.000000,   -3.228786
  44.500000,   -3.230575
  45.000000,   -3.234375
  45.500000,   -3.233064
  46.000000,   -3.230327
  46.500000,   -3.233212
  47.000000,   -3.237667
  47.500000,   -3.241970
  48.000000,   -3.246230
  48.500000,   -3.242933
  49.000000,   -3.237525
  49.500000,   -3.239422
  50.000000,   -3.243357
  50.500000,   -3.242191
  51.000000,   -3.239602
  51.500000,   -3.242684
  52.000000,   -3.247349
  52.500000,   -3.248733
  53.000000,   -3.249201
  53.500000,   -3.246969
  54.000000,   -3.243982
  54.500000,   -3.246755
  55.000000,   -3.251137
  55.500000,   -3.255441
  56.000000,   -3.259723
  56.500000,   -3.256436
  57.000000,   -3.251036
  57.500000,   -3.253092
  58.000000,   -3.257229
  58.500000,   -3.261303
  59.000000,   -3.265360
  59.500000,   -3.261854
  60.000000,   -3.256236
  60.500000,   -3.258123
  61.000000,   -3.262104
  61.500000,   -3.266043
  62.000000,   -3.269970
  62.500000,   -3.266357
  63.000000,   -3.260639
  63.500000,   -3.262499
  64.000000,   -3.266473
  64.500000,   -3.270445
  65.000000,   -3.274417
  65.500000,   -3.270856
  66.000000,   -3.265192
  66.500000,   -3.267155
  67.000000,   -3.271247
  67.500000,   -3.275396
  68.000000,   -3.279561
  68.500000,   -3.276151
  69.000000,   -3.270628
  69.500000,   -3.272808
  70.000000,   -3.277138
  70.500000,   -3.281516
  71.000000,   -3.285906
  71.500000,   -3.282695
  72.000000,   -3.277362
  72.500000,   -3.279757
  73.000000,   -3.284310
  73.500000,   -3.288908
  74.000000,   -3.293518
  74.500000,   -3.290490
  75.000000,   -3.285328
  75.500000,   -3.287917
  76.000000,   -3.292669
  76.500000,   -3.294195
  77.000000,   -3.294820
  77.500000,   -3.292818
  78.000000,   -3.290082
  78.500000,   -3.288976
  79.000000,   -3.288323
  79.500000,   -3.291578
  80.000000,   -3.295924
  80.500000,   -3.300449
  81.000000,   -3.305025
  81.500000,   -3.302005
  82.000000,   -3.296865
  82.500000,   -3.295162
  83.000000,   -3.294418
  83.500000,   -3.297678
  84.000000,   -3.302055
  84.500000,   -3.306684
  85.000000,   -3.311383
  85.500000,   -3.308510
  86.000000,   -3.303523
  86.500000,   -3.302049
  87.000000,   -3.301554
  87.500000,   -3.305131
