Speed(TAS), Altitude
  57.624916,    0.000000
  57.902498,  100.000000
  58.182042,  200.000000
  58.463565,  300.000000
  58.747086,  400.000000
  59.032623,  500.000000
  59.320196,  600.000000
  59.609825,  700.000000
  59.901527,  800.000000
  60.195323,  900.000000
  60.491233, 1000.000000
  60.789276, 1100.000000
  61.089474, 1200.000000
  61.391846, 1300.000000
  61.696414, 1400.000000
  62.003198, 1500.000000
  62.312220, 1600.000000
  62.623502, 1700.000000
  62.937065, 1800.000000
  63.252931, 1900.000000
  63.571123, 2000.000000
  63.891663, 2100.000000
  64.214575, 2200.000000
  64.539880, 2300.000000
  64.867604, 2400.000000
  65.197769, 2500.000000
  65.530400, 2600.000000
  65.865521, 2700.000000
  66.203156, 2800.000000
  66.543331, 2900.000000
  66.886071, 3000.000000
  67.231401, 3100.000000
  67.579347, 3200.000000
  67.929936, 3300.000000
  68.283193, 3400.000000
  68.639146, 3500.000000
  68.997823, 3600.000000
  69.359249, 3700.000000
  69.723454, 3800.000000
  70.090465, 3900.000000
  70.460312, 4000.000000
  70.833022, 4100.000000
  71.208626, 4200.000000
  71.587153, 4300.000000
  71.968633, 4400.000000
  72.353097, 4500.000000
  72.740575, 4600.000000
  73.131098, 4700.000000
  73.524699, 4800.000000
  73.921409, 4900.000000
  74.321261, 5000.000000
  74.724288, 5100.000000
  75.130522, 5200.000000
  75.539998, 5300.000000
  75.952751, 5400.000000
  76.368813, 5500.000000
  76.788222, 5600.000000
  77.211011, 5700.000000
  77.637218, 5800.000000
  78.066878, 5900.000000
  78.738219, 6000.000000
  79.411389, 6100.000000
  80.086413, 6200.000000
  80.763317, 6300.000000
  81.676894, 6400.000000
  82.356773, 6500.000000
  83.271637, 6600.000000
  84.651044, 6700.000000
  85.795907, 6800.000000
  86.939258, 6900.000000
  88.540105, 7000.000000
  90.364483, 7100.000000
  91.954249, 7200.000000
  93.992504, 7300.000000
  96.247878, 7400.000000
  98.267596, 7500.000000
 100.726571, 7600.000000
 102.726591, 7700.000000
 105.606522, 7800.000000
 108.248628, 7900.000000
 111.316701, 8000.000000
 115.682709, 8100.000000
 129.413367, 8200.000000
 135.650640, 8100.000000
 137.540474, 8000.000000
 139.673638, 7900.000000
 141.830504, 7800.000000
 143.787718, 7700.000000
 144.646007, 7600.000000
 145.741424, 7500.000000
 146.624788, 7400.000000
 147.520074, 7300.000000
 148.654892, 7200.000000
 149.574614, 7100.000000
 150.276449, 7000.000000
 151.218417, 6900.000000
 151.709260, 6800.000000
 152.207918, 6700.000000
 152.481293, 6600.000000
 152.994506, 6500.000000
 153.280570, 6400.000000
 153.572462, 6300.000000
 153.870130, 6200.000000
 154.173524, 6100.000000
 154.482593, 6000.000000
 154.797287, 5900.000000
 154.877681, 5800.000000
 155.202641, 5700.000000
 155.291537, 5600.000000
 155.384211, 5500.000000
 155.723831, 5400.000000
 155.824776, 5300.000000
 155.929391, 5200.000000
 156.037643, 5100.000000
 156.149497, 5000.000000
 156.017645, 4900.000000
 156.135804, 4800.000000
 156.008592, 4700.000000
 156.132943, 4600.000000
 156.010275, 4500.000000
 155.889448, 4400.000000
 155.770442, 4300.000000
 155.653239, 4200.000000
 155.537817, 4100.000000
 155.424159, 4000.000000
 155.312245, 3900.000000
 154.946133, 3800.000000
 154.836887, 3700.000000
 154.729333, 3600.000000
 154.623453, 3500.000000
 154.519230, 3400.000000
 154.416646, 3300.000000
 154.315684, 3200.000000
 154.216326, 3100.000000
 153.856597, 3000.000000
 153.234258, 2900.000000
 152.610528, 2800.000000
 152.249579, 2700.000000
 151.623801, 2600.000000
 151.262266, 2500.000000
 150.900793, 2400.000000
 150.272298, 2300.000000
 149.910212, 2200.000000
 149.548170, 2100.000000
 149.186168, 2000.000000
 148.824198, 1900.000000
 148.462253, 1800.000000
 148.100327, 1700.000000
 147.738414, 1600.000000
 147.376507, 1500.000000
 146.741144, 1400.000000
 146.378536, 1300.000000
 145.741076, 1200.000000
 145.377754, 1100.000000
 145.014413, 1000.000000
 144.374143,  900.000000
 144.010064,  800.000000
 143.367687,  700.000000
 143.002858,  600.000000
 142.637987,  500.000000
 142.273068,  400.000000
 141.627138,  300.000000
 141.261439,  200.000000
 140.895679,  100.000000
 140.246899,    0.000000
