Mach, Rate of Climb
   0.245103,  323.808300
   0.250506,  359.834287
   0.255909,  393.882506
   0.261312,  426.157808
   0.266715,  456.690178
   0.272118,  485.339049
   0.277521,  512.364396
   0.282924,  537.942440
   0.288327,  561.566160
   0.293730,  583.871955
   0.299133,  604.565831
   0.304536,  623.857474
   0.309939,  641.554643
   0.315342,  657.779171
   0.320745,  672.446258
   0.326148,  685.628146
   0.331551,  697.346131
   0.336954,  707.073369
   0.342357,  715.307076
   0.347760,  722.233669
   0.353163,  727.656747
   0.358566,  731.243725
   0.363969,  734.101974
   0.369372,  734.876318
   0.374775,  734.848897
   0.380178,  733.191291
   0.385581,  730.403212
   0.390984,  726.142327
   0.396387,  720.780219
   0.401790,  713.724199
   0.407193,  706.010841
   0.412596,  695.844020
   0.417999,  685.056523
   0.423402,  672.059163
   0.428805,  657.390551
   0.434208,  641.441141
   0.439611,  622.765038
   0.445014,  602.120066
   0.450417,  580.494337
   0.455820,  555.978696
   0.461223,  530.032158
   0.466626,  503.601429
   0.472029,  476.714605
   0.477432,  448.804541
   0.482835,  421.993197
   0.488238,  396.203192
   0.493641,  370.739959
   0.499044,  343.626336
   0.504447,  316.406696
   0.509850,  288.438965
   0.515253,  259.618622
   0.520656,  228.383256
   0.526059,  195.101632
   0.531462,  160.669550
   0.536865,  124.953104
   0.542268,   88.059980
   0.547671,   49.379679
   0.553074,    7.854405
   0.558477,  -34.938893
   0.563880,  -78.994017
   0.569283, -124.323387
   0.574686, -170.933342
   0.580089, -218.839608
   0.585492, -269.886755
   0.590895, -322.670580
   0.596298, -376.849713
   0.601701, -432.439579
   0.607104, -489.452998
   0.612507, -547.903095
   0.617910, -607.802768
   0.623313, -669.164919
   0.628716, -734.197729
   0.634119, -800.776951
   0.639522, -868.915199
   0.644925, -938.625872
   0.650328, -1009.922367
   0.655731, -1082.818079
   0.661134, -1157.326406
   0.666537, -1233.460746
   0.671940, -1311.234495
   0.677343, -1390.947379
   0.682746, -1474.240885
   0.688149, -1559.266809
   0.693552, -1646.038969
   0.698955, -1734.571182
   0.704358, -1824.877269
   0.709761, -1916.971045
   0.715164, -2010.866331
   0.720567, -2106.576944
   0.725970, -2204.116702
   0.731373, -2303.499425
   0.736776, -2404.738929
   0.742179, -2507.849034
   0.747582, -2613.216718
   0.752985, -2722.308987
   0.758388, -2833.361113
   0.763791, -2946.387258
   0.769194, -3061.401588
   0.774597, -3178.418265
   0.780000, -3297.451453
