Mach, Rate of Climb
   0.359458,  216.131629
   0.363706,  239.733322
   0.367954,  262.656196
   0.372202,  284.862752
   0.376450,  306.476783
   0.380697,  327.278054
   0.384945,  347.585572
   0.389193,  367.218868
   0.393441,  386.306195
   0.397689,  404.917858
   0.401937,  422.814244
   0.406185,  439.990301
   0.410433,  456.612089
   0.414681,  472.810331
   0.418929,  488.006459
   0.423176,  502.522390
   0.427424,  516.565869
   0.431672,  529.390212
   0.435920,  541.427774
   0.440168,  552.750591
   0.444416,  562.876448
   0.448664,  572.454489
   0.452912,  580.770195
   0.457160,  588.700680
   0.461408,  595.312691
   0.465655,  602.290916
   0.469903,  608.022091
   0.474151,  614.714289
   0.478399,  621.258953
   0.482647,  627.988794
   0.486895,  636.657155
   0.491143,  644.451088
   0.495391,  654.080977
   0.499639,  662.660630
   0.503887,  671.638917
   0.508134,  680.660685
   0.512382,  688.678146
   0.516630,  696.876218
   0.520878,  704.313632
   0.525126,  710.899809
   0.529374,  717.469575
   0.533622,  723.225153
   0.537870,  728.057414
   0.542118,  732.862860
   0.546366,  737.216057
   0.550613,  740.272824
   0.554861,  743.247925
   0.559109,  746.147838
   0.563357,  747.888399
   0.567605,  749.015992
   0.571853,  750.037870
   0.576101,  750.959436
   0.580349,  750.450042
   0.584597,  749.518362
   0.588845,  748.443955
   0.593092,  747.223819
   0.597340,  744.894951
   0.601588,  741.748805
   0.605836,  738.418396
   0.610084,  734.902246
   0.614332,  731.198991
   0.618580,  725.778671
   0.622828,  720.054421
   0.627076,  714.105037
   0.631324,  707.928959
   0.635571,  701.524627
   0.639819,  693.616126
   0.644067,  685.114630
   0.648315,  676.347385
   0.652563,  667.312608
   0.656811,  658.008521
   0.661059,  648.381781
   0.665307,  636.923228
   0.669555,  625.158611
   0.673803,  613.085947
   0.678050,  600.703251
   0.682298,  588.008539
   0.686546,  574.999829
   0.690794,  560.811580
   0.695042,  545.543852
   0.699290,  529.925951
   0.703538,  513.955706
   0.707786,  497.630946
   0.712034,  480.949500
   0.716282,  463.909197
   0.720529,  446.278581
   0.724777,  426.901735
   0.729025,  407.130713
   0.733273,  386.963172
   0.737521,  366.396771
   0.741769,  345.429166
   0.746017,  324.058015
   0.750265,  302.280977
   0.754513,  280.095708
   0.758761,  256.513175
   0.763008,  231.880086
   0.767256,  206.804269
   0.771504,  181.283225
   0.775752,  155.314459
   0.780000,  128.895472
