Ground Roll Distance, Horizontal Forces
   0.000000, -152.064737
   0.000000, -136.932151
   0.000000,  -33.396823
   0.000000,  -13.210133
   0.000000,    6.807356
   0.000000,   26.657422
   0.000000,   46.341821
   0.000000,   47.643783
   0.000000,   48.640892
   0.000000,   49.477505
   0.000000,   49.901926
   0.000000,   50.167892
   0.000000,   50.385299
   0.000000,   50.470644
   0.000000,   50.523496
   0.000000,   50.550622
   0.000000, 1306.303115
   0.000000, 1306.632942
   0.000000, 1309.931613
   0.000000, 1342.959104
   0.000000, 1677.346163
   0.000000, 4194.310508
   0.000000, 7172.186027
   0.000000, 10525.823366
   0.000000, 12014.068671
   0.000000, 13134.197577
   0.000000, 14317.615750
   0.000000, 18282.991016
   0.000000, 22766.734002
   0.000000, 27633.643438
   0.000000, 32854.302319
   0.000000, 38395.043088
   0.000000, 44212.294070
   0.000000, 50253.435379
   0.000000, 56458.248896
   0.000000, 62760.408351
   0.000000, 64245.763785
   0.000000, 65159.509072
   0.000000, 66241.723263
   0.000000, 67234.676094
   0.000000, 73299.001460
   0.000000, 74161.387928
   0.000000, 74554.173203
   0.000000, 74969.316102
   0.000000, 79126.078017
   0.000000, 84928.107165
   0.000000, 85141.716875
   0.000000, 85354.159103
   0.000000, 87456.153194
   0.000000, 92790.626200
   0.000000, 97725.800084
   0.000000, 98775.083540
   0.000000, 98909.027206
   0.000000, 99032.380836
   0.000000, 100239.175113
   0.000000, 104725.241033
   0.000000, 105658.552712
   0.000000, 106176.176095
   0.000000, 106620.912057
   0.000000, 107015.922528
   0.000000, 107366.961923
   0.000000, 107677.683291
   0.000000, 107740.941189
   0.000000, 107759.800070
   0.000000, 107765.476303
