V (EAS), 
  45.614276,    0.000000
  45.614276,    1.000000
  47.713615,    1.094165
  49.812954,    1.192567
  51.912293,    1.295206
  54.011632,    1.402081
  56.110971,    1.513192
  58.210310,    1.628539
  60.309649,    1.748123
  62.408988,    1.871943
  64.508327,    2.000000
  80.026733,    2.000000
  80.026733,    0.000000
