V (EAS), 
  45.619210,    0.000000
  45.619210,    1.000000
  47.718777,    1.094165
  49.818343,    1.192567
  51.917909,    1.295206
  54.017475,    1.402081
  56.117041,    1.513192
  58.216608,    1.628539
  60.316174,    1.748123
  62.415740,    1.871943
  64.515306,    2.000000
  80.035391,    2.000000
  80.035391,    0.000000
