V (EAS), 
  46.857994,    0.000000
  46.857994,    1.000000
  49.014574,    1.094251
  51.171154,    1.192660
  53.327733,    1.295307
  55.484313,    1.402190
  57.640893,    1.513309
  59.797472,    1.628666
  61.954052,    1.748259
  64.110632,    1.872089
  66.267211,    2.000000
  84.344390,    2.000000
  84.344390,    0.000000
