Mach, Rate of Climb
   0.293801, 1731.014565
   0.296894, 1747.267693
   0.299987, 1762.820144
   0.303080, 1777.686903
   0.306172, 1792.079428
   0.309265, 1806.331385
   0.312358, 1819.973465
   0.315451, 1832.764032
   0.318544, 1844.931835
   0.321637, 1857.042602
   0.324730, 1868.637490
   0.327823, 1879.432804
   0.330916, 1889.734213
   0.334009, 1899.555688
   0.337102, 1909.017003
   0.340195, 1918.075079
   0.343288, 1926.249808
   0.346380, 1933.962849
   0.349473, 1941.415726
   0.352566, 1948.316617
   0.355659, 1954.698154
   0.358752, 1960.330187
   0.361845, 1965.644365
   0.364938, 1970.471239
   0.368031, 1974.826548
   0.371124, 1978.496326
   0.374217, 1981.578057
   0.377310, 1984.430824
   0.380403, 1986.532556
   0.383496, 1988.410473
   0.386588, 1989.195343
   0.389681, 1989.798479
   0.392774, 1989.881047
   0.395867, 1989.247721
   0.398960, 1988.352015
   0.402053, 1986.465745
   0.405146, 1984.269342
   0.408239, 1981.810393
   0.411332, 1978.191800
   0.414425, 1974.262173
   0.417518, 1970.080074
   0.420611, 1964.822823
   0.423703, 1959.211549
   0.426796, 1953.278413
   0.429889, 1946.388849
   0.432982, 1939.019032
   0.436075, 1931.320237
   0.439168, 1923.080875
   0.442261, 1913.806534
   0.445354, 1904.216026
   0.448447, 1894.329437
   0.451540, 1883.678543
   0.454633, 1872.171445
   0.457726, 1860.281737
   0.460819, 1848.102903
   0.463911, 1835.224217
   0.467004, 1821.392972
   0.470097, 1807.158647
   0.473190, 1792.559874
   0.476283, 1777.607708
   0.479376, 1761.439821
   0.482469, 1744.774424
   0.485562, 1727.684139
   0.488655, 1710.243148
   0.491748, 1692.344193
   0.494841, 1673.166928
   0.497934, 1653.544110
   0.501027, 1633.503624
   0.504119, 1613.049241
   0.507212, 1592.146015
   0.510305, 1570.200439
   0.513398, 1547.499468
   0.516491, 1524.360354
   0.519584, 1500.751802
   0.522677, 1476.671633
   0.525770, 1452.118395
   0.528863, 1426.454064
   0.531956, 1400.048184
   0.535049, 1373.149193
   0.538142, 1345.755546
   0.541234, 1317.865554
   0.544327, 1289.432275
   0.547420, 1260.440488
   0.550513, 1230.120437
   0.553606, 1199.282527
   0.556699, 1167.880151
   0.559792, 1135.913796
   0.562885, 1103.423730
   0.565978, 1070.408325
   0.569071, 1036.862108
   0.572164, 1002.157401
   0.575257,  966.531153
   0.578350,  930.357244
   0.581442,  893.633970
   0.584535,  856.263974
   0.587628,  818.259135
   0.590721,  779.697948
   0.593814,  740.578707
   0.596907,  700.858986
   0.600000,  659.509559
