Time, Fuel used
   0.000000,    0.000000
   0.100000,    0.035929
   0.200000,    0.071860
   0.300000,    0.107792
   0.400000,    0.143725
   0.500000,    0.179657
   0.600000,    0.215589
   0.700000,    0.251521
   0.800000,    0.287454
   0.900000,    0.323386
   1.000000,    0.359318
   1.100000,    0.395251
   1.200000,    0.431187
   1.300000,    0.467127
   1.400000,    0.503066
   1.500000,    0.539005
   1.600000,    0.574944
   1.700000,    0.610883
   1.800000,    0.646822
   1.900000,    0.682761
   2.000000,    0.718700
   2.100000,    0.754640
   2.200000,    0.790584
   2.300000,    0.826532
   2.400000,    0.862479
   2.500000,    0.898427
   2.600000,    0.934374
   2.700000,    0.970322
   2.800000,    1.006269
   2.900000,    1.042217
   3.000000,    1.078164
   3.100000,    1.114112
   3.200000,    1.150066
   3.300000,    1.186023
   3.400000,    1.221980
   3.500000,    1.257937
   3.600000,    1.293894
   3.700000,    1.329852
   3.800000,    1.365809
   3.900000,    1.401766
   4.000000,    1.437723
   4.100000,    1.473681
   4.200000,    1.509645
   4.300000,    1.545614
   4.400000,    1.581582
   4.500000,    1.617550
   4.600000,    1.653519
   4.700000,    1.689487
   4.800000,    1.725455
   4.900000,    1.761424
   5.000000,    1.797392
   5.100000,    1.833360
   5.200000,    1.869337
   5.300000,    1.905318
   5.400000,    1.941299
   5.500000,    1.977280
   5.600000,    2.013261
   5.700000,    2.049242
   5.800000,    2.085223
   5.900000,    2.121204
   6.000000,    2.157185
   6.100000,    2.193166
   6.200000,    2.229156
   6.300000,    2.265151
   6.400000,    2.301145
   6.500000,    2.337140
   6.600000,    2.373135
   6.700000,    2.409130
   6.800000,    2.445124
   6.900000,    2.481119
   7.000000,    2.517114
   7.100000,    2.553109
   7.200000,    2.589114
   7.300000,    2.625123
   7.400000,    2.661133
   7.500000,    2.697143
   7.600000,    2.733153
   7.700000,    2.769163
   7.800000,    2.805173
   7.900000,    2.841182
   8.000000,    2.877192
   8.100000,    2.913202
   8.200000,    2.949223
   8.300000,    2.985249
   8.400000,    3.021275
   8.500000,    3.057302
   8.600000,    3.093328
   8.700000,    3.129354
   8.800000,    3.165380
   8.900000,    3.201407
   9.000000,    3.237433
   9.100000,    3.273459
   9.200000,    3.309497
   9.300000,    3.345541
   9.400000,    3.381585
   9.500000,    3.417629
   9.600000,    3.453673
   9.700000,    3.489717
   9.800000,    3.525761
   9.900000,    3.561805
  10.000000,    3.597849
  10.100000,    3.633893
  10.200000,    3.669950
  10.300000,    3.706013
  10.400000,    3.742076
  10.500000,    3.778139
  10.600000,    3.814202
  10.700000,    3.850265
  10.800000,    3.886328
  10.900000,    3.922391
  11.000000,    3.958454
  11.100000,    3.994517
  11.200000,    4.030593
  11.300000,    4.066676
  11.400000,    4.102759
  11.500000,    4.138842
  11.600000,    4.174925
  11.700000,    4.211008
  11.800000,    4.247091
  11.900000,    4.283174
  12.000000,    4.319257
  12.100000,    4.355340
  12.200000,    4.391437
  12.300000,    4.427541
  12.400000,    4.463646
  12.500000,    4.499750
  12.600000,    4.535854
  12.700000,    4.571958
  12.800000,    4.608062
  12.900000,    4.644166
  13.000000,    4.680270
  13.100000,    4.716374
  13.200000,    4.752493
  13.300000,    4.788619
  13.400000,    4.824745
  13.500000,    4.860872
  13.600000,    4.896998
  13.700000,    4.933124
  13.800000,    4.969250
  13.900000,    5.005377
