Speed (CAS), Climb Angle
  62.747630,    0.675239
  63.239928,    0.671562
  63.732225,    0.668831
  64.224523,    0.665246
  64.716820,    0.659849
  65.209118,    0.653658
  65.701415,    0.646540
  66.193712,    0.637865
  66.686010,    0.628676
  67.178307,    0.617984
  67.670605,    0.611018
  68.162902,    0.603465
  68.655200,    0.594844
  69.147497,    0.585551
  69.639795,    0.574995
  70.132092,    0.563958
  70.624389,    0.551623
  71.116687,    0.538842
  71.608984,    0.524891
  72.101282,    0.510368
  72.593579,    0.494971
  73.085877,    0.478709
  73.578174,    0.462042
  74.070471,    0.444049
  74.562769,    0.426060
  75.055066,    0.406579
  75.547364,    0.386856
  76.039661,    0.366502
  76.531959,    0.345055
  77.024256,    0.323589
  77.516553,    0.300871
  78.008851,    0.277685
  78.501148,    0.254469
  78.993446,    0.229638
  79.485743,    0.204707
  79.978041,    0.179680
  80.470338,    0.154497
  80.962635,    0.130907
  81.454933,    0.107266
  81.947230,    0.082099
  82.439528,    0.056765
  82.931825,    0.031370
  83.424123,    0.004923
  83.916420,   -0.022149
  84.408718,   -0.049292
  84.901015,   -0.076713
  85.393312,   -0.105515
  85.885610,   -0.134396
  86.377907,   -0.163356
  86.870205,   -0.192991
  87.362502,   -0.223597
  87.854800,   -0.254292
  88.347097,   -0.285074
  88.839394,   -0.316530
  89.331692,   -0.348942
  89.823989,   -0.381450
  90.316287,   -0.414055
  90.808584,   -0.446917
  91.300882,   -0.481131
  91.793179,   -0.515449
  92.285476,   -0.549871
  92.777774,   -0.584397
  93.270071,   -0.619648
  93.762369,   -0.653093
  94.254666,   -0.686649
  94.746964,   -0.720318
  95.239261,   -0.754097
  95.731559,   -0.788659
  96.223856,   -0.824010
  96.716153,   -0.859479
  97.208451,   -0.895067
  97.700748,   -0.930774
  98.193046,   -0.966698
  98.685343,   -1.003950
  99.177641,   -1.041327
  99.669938,   -1.078830
 100.162235,   -1.116458
 100.654533,   -1.154212
 101.146830,   -1.192292
 101.639128,   -1.231566
 102.131425,   -1.270972
 102.623723,   -1.310511
 103.116020,   -1.350181
 103.608317,   -1.389983
 104.100615,   -1.429918
 104.592912,   -1.470803
 105.085210,   -1.512235
 105.577507,   -1.553804
 106.069805,   -1.595512
 106.562102,   -1.636415
 107.054399,   -1.676767
 107.546697,   -1.717258
 108.038994,   -1.758485
 108.531292,   -1.800442
 109.023589,   -1.842544
 109.515887,   -1.884789
 110.008184,   -1.927179
 110.500482,   -1.969712
 110.992779,   -2.012389
 111.485076,   -2.055210
