Ground distance, CL
   0.000000,    1.406400
   1.855531,    1.406400
   7.385609,    1.406400
  16.535086,    1.406400
  29.248359,    1.406400
  45.469417,    1.406400
  65.141892,    1.406400
  88.209100,    1.406400
 114.614104,    1.406400
 144.299754,    1.406400
 177.208735,    1.406400
 213.283630,    1.406400
 252.466987,    1.406400
 294.701407,    1.406400
 339.929664,    1.406400
 388.094774,    1.406400
 439.140110,    1.406400
 493.009403,    1.406400
 549.646767,    1.406400
 576.706917,    1.406400
 637.296842,    1.788434
 676.680347,    2.010431
 715.305342,    2.218550
 748.193701,    2.218550
 815.500997,    2.218550
 884.055824,    2.218550
 900.128167,    2.218550
 968.279523,    2.218550
1037.564603,    1.874474
1106.849082,    1.745716
1176.133051,    1.704600
1245.416646,    1.693780
1314.700084,    1.691616
1383.983792,    1.693780
1453.267559,    1.693780
1522.551392,    1.695944
1591.835313,    1.698108
1661.119341,    1.700272
1730.403491,    1.702436
1731.464140,    1.702436
1773.107388,    1.698108
1842.391432,    1.698108
1911.675527,    1.700272
1980.959732,    1.700272
2050.244049,    1.702436
2119.528504,    1.705481
2188.813103,    1.708928
2258.097857,    1.711092
2327.382760,    1.713256
2355.171330,    1.713256
2424.455959,    1.590990
2493.740055,    1.560694
2563.023845,    1.558530
2632.307691,    1.562858
2701.592072,    1.697026
2770.877035,    1.733814
2840.162383,    1.745593
2909.447998,    1.751126
2978.733807,    1.753290
3048.019762,    1.755454
3117.305797,    1.757618
3186.591880,    1.757618
3255.878128,    1.759782
3325.164487,    1.761946
3394.450886,    1.764110
3463.737385,    1.764110
3533.024028,    1.766274
3602.310751,    1.768438
3671.597523,    1.768438
3740.884421,    1.770602
3810.171465,    1.772766
3879.458605,    1.774930
3948.745802,    1.774930
4018.033132,    1.777094
4087.320568,    1.779258
4156.608072,    1.781422
4225.895675,    1.781422
4295.183432,    1.783586
4364.471283,    1.785750
4433.759200,    1.787914
4503.047206,    1.787914
4572.335373,    1.790078
4641.623646,    1.792242
4710.911977,    1.792242
4780.200460,    1.794406
4849.489067,    1.796570
4918.777741,    1.798734
4988.066502,    1.798734
5057.355418,    1.800898
5126.644431,    1.803062
5195.933493,    1.805226
5265.222666,    1.805226
5334.511986,    1.807390
5403.801389,    1.809554
5473.090847,    1.809554
5542.380471,    1.811718
5611.670236,    1.813882
5680.960073,    1.816046
5750.249972,    1.816046
5819.540049,    1.818210
5888.830237,    1.820374
5958.120408,    1.820374
6027.410685,    1.822538
6096.701076,    1.824702
6165.991505,    1.826866
6235.281956,    1.826866
6304.572509,    1.829030
6373.863146,    1.831194
6443.153819,    1.833358
6512.444539,    1.833358
6581.735382,    1.835522
6651.026299,    1.837686
6720.317261,    1.839850
6789.608189,    1.837686
6858.899100,    1.839850
6928.189857,    1.842014
6997.480679,    1.842014
7066.771621,    1.844178
7136.062643,    1.846342
7205.353718,    1.848506
7274.644866,    1.848506
7343.936146,    1.850670
7413.227516,    1.852834
7482.518940,    1.854998
7551.810435,    1.854998
7621.102079,    1.857162
7690.393832,    1.859326
7759.685647,    1.861490
7828.977530,    1.861490
7898.269554,    1.863654
7967.561684,    1.865818
8000.050994,    1.865818
