Speed (TAS), Efficiency
 132.338508,   16.767320
 133.491890,   16.865393
 134.645271,   16.973527
 135.798653,   17.084005
 136.952034,   17.181239
 138.105415,   17.273664
 139.258797,   17.367876
 140.412178,   17.461167
 141.565560,   17.536437
 142.718941,   17.612982
 143.872323,   17.690827
 145.025704,   17.765572
 146.179085,   17.823421
 147.332467,   17.882111
 148.485848,   17.941655
 149.639230,   18.002065
 150.792611,   18.044006
 151.945993,   18.083430
 153.099374,   18.123329
 154.252755,   18.163708
 155.406137,   18.203499
 156.559518,   18.222840
 157.712900,   18.242366
 158.866281,   18.262078
 160.019663,   18.281976
 161.173044,   18.302062
 162.326425,   18.308424
 163.479807,   18.307418
 164.633188,   18.306404
 165.786570,   18.305384
 166.939951,   18.304356
 168.093333,   18.303322
 169.246714,   18.291084
 170.400096,   18.269604
 171.553477,   18.248029
 172.706858,   18.226360
 173.860240,   18.204597
 175.013621,   18.182742
 176.167003,   18.160795
 177.320384,   18.127866
 178.473766,   18.086662
 179.627147,   18.045379
 180.780528,   18.004020
 181.933910,   17.962587
 183.087291,   17.921083
 184.240673,   17.879510
 185.394054,   17.837870
 186.547436,   17.787726
 187.700817,   17.728585
 188.854198,   17.669476
 190.007580,   17.610401
 191.160961,   17.551364
 192.314343,   17.492368
 193.467724,   17.433415
 194.621106,   17.374510
 195.774487,   17.315655
 196.927868,   17.256853
 198.081250,   17.183307
 199.234631,   17.109375
 200.388013,   17.035653
 201.541394,   16.962144
 202.694776,   16.888850
 203.848157,   16.815773
 205.001538,   16.742917
 206.154920,   16.670284
 207.308301,   16.597876
 208.461683,   16.525696
 209.615064,   16.453745
 210.768446,   16.375203
 211.921827,   16.290762
 213.075208,   16.206674
 214.228590,   16.122867
 215.381971,   16.039241
 216.535353,   15.955668
 217.688734,   15.871987
 218.842116,   15.788006
 219.995497,   15.703502
 221.148878,   15.618219
 222.302260,   15.531870
 223.455641,   15.444134
 224.609023,   15.354661
 225.762404,   15.263067
 226.915786,   15.164561
 228.069167,   15.057223
 229.222548,   14.946678
 230.375930,   14.832452
 231.529311,   14.714048
 232.682693,   14.590960
 233.836074,   14.462669
 234.989456,   14.328654
 236.142837,   14.188398
 237.296218,   14.041391
 238.449600,   13.887143
 239.602981,   13.725190
 240.756363,   13.555102
 241.909744,   13.376495
 243.063126,   13.189039
 244.216507,   12.992466
 245.369888,   12.786584
 246.523270,   12.571280
