Time, Aircraft mass
   0.000000, 57202.868394
   0.422559, 57163.738297
  67.677945, 54768.822838
 185.315274, 51725.597269
 207.648607, 51670.495228
 212.116512, 51401.058192
 224.414059, 50755.509442
 233.414059, 50740.186853
 263.414059, 50629.281141
 264.380726, 50629.582890
 264.728281, 50629.582890
