Time, Speed
   0.000100,    0.000543
   0.000546,    0.002966
   0.002112,    0.011463
   0.007888,    0.042809
   0.020075,    0.108946
   0.038710,    0.210063
   0.066510,    0.360872
   0.098692,    0.535403
   0.130841,    0.709705
   0.163087,    0.884475
   0.195432,    1.059732
   0.227757,    1.234825
   0.260268,    1.410874
   0.292877,    1.587394
   0.325641,    1.764706
   0.358431,    1.942098
   0.391313,    2.119934
   0.424745,    2.300686
   0.457979,    2.480315
   0.491599,    2.661967
   0.525857,    2.847010
   0.559964,    3.031176
   0.594349,    3.216783
   0.628921,    3.403344
   0.664123,    3.593236
   0.699806,    3.785656
   0.735399,    3.977529
   0.771292,    4.170949
   0.807013,    4.363380
   0.842776,    4.555976
   0.879300,    4.752597
   0.916421,    4.952358
   0.953773,    5.153295
   0.992118,    5.359500
   1.030315,    5.564832
   1.069146,    5.773494
   1.107704,    5.980617
   1.147211,    6.192752
   1.186535,    6.403828
   1.226579,    6.618685
   1.266302,    6.831738
   1.307228,    7.051159
   1.347778,    7.268481
   1.389064,    7.489657
   1.430263,    7.710283
   1.471764,    7.932433
   1.514316,    8.160120
   1.556787,    8.387280
   1.599939,    8.617986
   1.642774,    8.846904
   1.687038,    9.083356
   1.730939,    9.317770
   1.775670,    9.556514
   1.820184,    9.793997
   1.864954,   10.032742
   1.909819,   10.271885
   1.955805,   10.516903
   2.001849,   10.762114
   2.048469,   11.010285
   2.095125,   11.258533
   2.142291,   11.509380
   2.189126,   11.758355
   2.237033,   12.012910
   2.285230,   12.268884
   2.333831,   12.526879
   2.383233,   12.789008
   2.431887,   13.047040
   2.481281,   13.308871
   2.531537,   13.575140
   2.581891,   13.841795
   2.632518,   14.109768
   2.683690,   14.380484
   2.734903,   14.651288
   2.786150,   14.922131
   2.838588,   15.199129
   2.890625,   15.473864
   2.943673,   15.753791
   2.997281,   16.036526
   3.050425,   16.316666
   3.103981,   16.598834
   3.157899,   16.882754
   3.212655,   17.170931
   3.267239,   17.458044
   3.322483,   17.748476
   3.378009,   18.040229
   3.433748,   18.332938
   3.489495,   18.625523
   3.545193,   18.917696
   3.602123,   19.216158
   3.658751,   19.512870
   3.715857,   19.811922
   3.773368,   20.112918
   3.831205,   20.415444
   3.889543,   20.720414
   3.947823,   21.024905
   4.006814,   21.332933
   4.066534,   21.644576
   4.126022,   21.954826
   4.185579,   22.265246
   4.245818,   22.579035
   4.257997,   22.642451
   4.264565,   22.676648
   4.288664,   22.802108
   4.289110,   22.804428
   4.289596,   22.806956
   4.290094,   22.809550
