Ground distance, Fuel used
   0.000000,    0.000000
   1.855531,    1.073954
   7.385609,    2.148831
  16.535086,    3.224318
  29.248359,    4.300202
  45.469417,    5.376342
  65.141892,    6.452623
  88.209100,    7.529023
 114.614104,    8.605589
 144.299754,    9.682332
 177.208735,   10.759319
 213.283630,   11.836702
 252.466987,   12.914521
 294.701407,   13.992822
 339.929664,   15.071715
 388.094774,   16.151139
 439.140110,   17.231132
 493.009404,   18.311749
 549.646768,   19.392918
 576.706913,   19.892211
 637.296845,   20.974401
 677.576266,   21.669108
 715.368679,   22.304783
 748.258526,   22.846665
 815.569039,   23.930974
 884.126869,   25.015503
 900.184214,   25.267844
 968.494862,   26.337771
1037.781758,   27.421024
1107.068027,   28.503278
1176.353765,   29.584474
1245.639141,   30.664591
1314.924256,   31.743623
1384.209403,   32.821566
1453.494346,   33.898416
1522.779413,   34.974173
1592.064567,   36.048833
1661.349843,   37.122396
1730.635231,   38.194858
1731.538732,   38.208836
1793.484110,   39.166738
1862.769451,   40.237098
1932.054788,   41.306357
2001.340191,   42.374516
2070.625703,   43.441576
2139.911349,   44.507541
2209.197153,   45.572411
2278.483115,   46.636189
2347.769223,   47.698876
2417.055496,   48.760479
2486.341906,   49.821013
2555.628444,   50.880482
2624.915151,   51.938890
2694.201999,   52.996237
2763.489005,   54.052526
2832.776137,   55.107757
2902.063428,   56.161934
2971.350858,   57.215058
3040.638423,   58.267130
3109.926126,   59.318153
3179.213971,   60.368128
3248.501974,   61.417057
3317.790135,   62.464943
3387.078444,   63.511786
3456.366906,   64.557588
3525.655521,   65.602352
3594.944289,   66.646080
3664.233231,   67.688772
3733.522347,   68.730431
3802.811636,   69.771059
3872.101081,   70.810657
3941.390683,   71.849230
4010.680432,   72.886790
4079.970343,   73.923341
4149.260443,   74.958885
4218.550713,   75.993423
4287.841155,   77.026957
4357.131795,   78.059489
4426.422608,   79.091020
4495.713617,   80.121552
4565.004804,   81.151087
4634.296181,   82.179627
4703.587708,   83.207173
4772.879416,   84.233726
4842.171301,   85.259290
4911.463367,   86.283864
4980.755601,   87.307451
5050.048030,   88.330053
5119.340640,   89.351671
5188.633435,   90.372308
5257.926425,   91.391963
5327.219592,   92.410640
5396.512930,   93.428340
5465.806446,   94.445065
5535.100008,   95.460280
5604.393079,   96.473120
5673.686060,   97.483580
5742.979254,   98.491669
5812.272639,   99.497397
5881.566166,  100.500772
5950.859835,  101.501804
6020.153659,  102.500502
6089.447634,  103.496875
6158.741785,  104.490931
6228.036112,  105.482681
6297.330603,  106.472132
6366.625242,  107.459295
6435.920039,  108.444177
6505.214982,  109.426787
6574.510096,  110.407135
6643.805371,  111.385229
6713.100775,  112.361078
6782.396314,  113.334690
6851.692028,  114.306074
6920.987905,  115.275239
6990.283930,  116.242194
7059.580132,  117.206946
7128.876507,  118.169505
7198.173047,  119.129874
7267.469753,  120.088051
7336.766619,  121.044044
7406.063640,  121.997861
7475.360855,  122.949512
7544.658233,  123.899004
7613.955753,  124.846347
7683.253441,  125.791547
7752.551273,  126.734615
7821.849272,  127.675558
7891.147453,  128.614384
7960.445810,  129.551101
8000.000000,  130.084819
