Ground Roll Distance, Horizontal Forces
1087.511377, -651.961414
1111.848456, -650.126784
1278.111704, -637.596677
1311.093748, -635.111690
1343.986179, -632.633638
1376.789246, -630.162487
1409.503198, -627.698205
1416.035317, -627.206170
1416.057118, -627.204527
1416.064785, -627.203950
1416.072947, -627.203335
1416.073791, -627.203252
1416.074649, -627.202996
1416.083233, -627.200438
1416.169073, -627.174851
1417.027343, -626.918850
1425.596630, -624.345410
1509.899868, -597.219558
1612.427584, -559.088264
1707.012854, -517.600738
1792.618903, -473.269525
1869.437633, -426.275163
1937.820107, -376.792266
1998.194636, -324.993795
2051.028817, -271.041497
2053.874047, -267.846881
2057.126655, -264.153954
2088.414400, -226.192403
2103.629069, -205.899371
2112.149714, -193.918496
2116.444019, -189.018653
2120.265250, -186.120111
2155.849156, -156.091188
2164.128584, -148.138472
2172.726748, -139.384996
2174.951612, -137.028717
2178.627565, -133.047101
2206.893091,  -97.747589
2229.289579,  -59.959040
2233.670401,  -50.637945
2235.284564,  -46.950259
2236.452472,  -44.182182
2236.901359,  -43.094062
2237.349896,  -41.992502
2241.538775,  -30.902474
2252.389723,   12.017278
2253.977908,   24.095002
2254.591591,   30.793887
2254.981343,   36.792513
2255.210085,   42.392308
2255.306728,   47.619587
2255.313011,   48.801539
2255.313901,   49.254740
2255.314031,   49.495267
2255.314032,   49.507425
