Mach, Efficiency
   0.427335,   18.425697
   0.428431,   18.447410
   0.429527,   18.469229
   0.430623,   18.491157
   0.431719,   18.513192
   0.432816,   18.534050
   0.433912,   18.548684
   0.435008,   18.563377
   0.436104,   18.578132
   0.437201,   18.592946
   0.438297,   18.606920
   0.439393,   18.616155
   0.440489,   18.625422
   0.441585,   18.634722
   0.442682,   18.644055
   0.443778,   18.653420
   0.444874,   18.659759
   0.445970,   18.665974
   0.447066,   18.672208
   0.448163,   18.678463
   0.449259,   18.684736
   0.450355,   18.689265
   0.451451,   18.692342
   0.452548,   18.695427
   0.453644,   18.698520
   0.454740,   18.701622
   0.455836,   18.704733
   0.456932,   18.705019
   0.458029,   18.705055
   0.459125,   18.705091
   0.460221,   18.705127
   0.461317,   18.705163
   0.462413,   18.705029
   0.463510,   18.702010
   0.464606,   18.698985
   0.465702,   18.695954
   0.466798,   18.692916
   0.467895,   18.689872
   0.468991,   18.686823
   0.470087,   18.680643
   0.471183,   18.674259
   0.472279,   18.667863
   0.473376,   18.661458
   0.474472,   18.655042
   0.475568,   18.648615
   0.476664,   18.640308
   0.477760,   18.630499
   0.478857,   18.620678
   0.479953,   18.610845
   0.481049,   18.601000
   0.482145,   18.591142
   0.483242,   18.581273
   0.484338,   18.568221
   0.485434,   18.554736
   0.486530,   18.541241
   0.487626,   18.527734
   0.488723,   18.514217
   0.489819,   18.500689
   0.490915,   18.487151
   0.492011,   18.471251
   0.493107,   18.455067
   0.494204,   18.438875
   0.495300,   18.422676
   0.496396,   18.406470
   0.497492,   18.390256
   0.498589,   18.374035
   0.499685,   18.356298
   0.500781,   18.337437
   0.501877,   18.318574
   0.502973,   18.299708
   0.504070,   18.280840
   0.505166,   18.261970
   0.506262,   18.243098
   0.507358,   18.224224
   0.508454,   18.203268
   0.509551,   18.182027
   0.510647,   18.160790
   0.511743,   18.139557
   0.512839,   18.118328
   0.513936,   18.097103
   0.515032,   18.075884
   0.516128,   18.054668
   0.517224,   18.031654
   0.518320,   18.008145
   0.519417,   17.984649
   0.520513,   17.961164
   0.521609,   17.937691
   0.522705,   17.914231
   0.523801,   17.890782
   0.524898,   17.867346
   0.525994,   17.843346
   0.527090,   17.817615
   0.528186,   17.791905
   0.529283,   17.766216
   0.530379,   17.740548
   0.531475,   17.714901
   0.532571,   17.689275
   0.533667,   17.663671
   0.534764,   17.638088
   0.535860,   17.611941
