Mach, Climb Angle
   0.297013,    3.864951
   0.300477,    3.833003
   0.303942,    3.840302
   0.307406,    3.851303
   0.310871,    3.863734
   0.314335,    3.870395
   0.317800,    3.872549
   0.321264,    3.876298
   0.324729,    3.874641
   0.328193,    3.872405
   0.331658,    3.870576
   0.335122,    3.863318
   0.338587,    3.856449
   0.342052,    3.849911
   0.345516,    3.838977
   0.348981,    3.826724
   0.352445,    3.815283
   0.355910,    3.803769
   0.359374,    3.785989
   0.362839,    3.769041
   0.366303,    3.752741
   0.369768,    3.736634
   0.373232,    3.714163
   0.376697,    3.692305
   0.380161,    3.670936
   0.383626,    3.649698
   0.387090,    3.625937
   0.390555,    3.598972
   0.394019,    3.572338
   0.397484,    3.545780
   0.400948,    3.519297
   0.404413,    3.491967
   0.407877,    3.460015
   0.411342,    3.428087
   0.414806,    3.396184
   0.418271,    3.364490
   0.421735,    3.332965
   0.425200,    3.300686
   0.428664,    3.263524
   0.432129,    3.226493
   0.435593,    3.189562
   0.439058,    3.152609
   0.442523,    3.115636
   0.445987,    3.078762
   0.449452,    3.041866
   0.452916,    2.999681
   0.456381,    2.957434
   0.459845,    2.915215
   0.463310,    2.873008
   0.466774,    2.830739
   0.470239,    2.788409
   0.473703,    2.746075
   0.477168,    2.703730
   0.480632,    2.658911
   0.484097,    2.611401
   0.487561,    2.563823
   0.491026,    2.516173
   0.494490,    2.468425
   0.497955,    2.420578
   0.501419,    2.372635
   0.504884,    2.324594
   0.508348,    2.276455
   0.511813,    2.228218
   0.515277,    2.179855
   0.518742,    2.126791
   0.522206,    2.073518
   0.525671,    2.020116
   0.529135,    1.966529
   0.532600,    1.912761
   0.536064,    1.858864
   0.539529,    1.804838
   0.542994,    1.750599
   0.546458,    1.696153
   0.549923,    1.641577
   0.553387,    1.586871
   0.556852,    1.531927
   0.560316,    1.476747
   0.563781,    1.418725
   0.567245,    1.359005
   0.570710,    1.298994
   0.574174,    1.238692
   0.577639,    1.178235
   0.581103,    1.117621
   0.584568,    1.056692
   0.588032,    0.995442
   0.591497,    0.934037
   0.594961,    0.872475
   0.598426,    0.810573
   0.601890,    0.748321
   0.605355,    0.685912
   0.608819,    0.623347
   0.612284,    0.560417
   0.615748,    0.497106
   0.619213,    0.433639
   0.622677,    0.370015
   0.626142,    0.302662
   0.629606,    0.234385
   0.633071,    0.165930
   0.636535,    0.097296
   0.640000,    0.028230
