"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/12/15, 13.03.18"


7
X,Y
15.9581 0.157461
21.9439 0.199511
28.3502 0.239484
34.0213 0.275247
39.1683 0.296347
43.8954 0.313248
49.8836 0.328101
