"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 25/01/16, 14.41.37"


15
X,Y
0.0,0.0,
0.0110092,0.0302045,
0.0220183,0.0673792,
0.0357798,0.125465,
0.0591743,0.225372,
0.0967890,0.422862,
0.141284,0.680762,
0.200000,1.01998,
0.200000,1.01998,
0.259633,1.41496,
0.300459,1.66125,
0.325688,1.80762,
0.354587,1.96097,
0.385780,2.11896,
0.4,2.17240,
