"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 25/01/16, 15.06.29"


22
X,Y
0.0,0.0,
2.81121,0.00234193,
6.65855,0.00345406,
11.5497,0.00534427,
15.4809,0.00745840,
19.3344,0.0101768,
23.2749,0.0147004,
27.7011,0.0206180,
31.6546,0.0285549,
34.8038,0.0355073,
38.7565,0.0432435,
43.8439,0.0545668,
49.9775,0.0672706,
54.9810,0.0775920,
59.5765,0.0859151,
67.3974,0.100185,
72.3917,0.108097,
78.1865,0.115989,
82.2856,0.120107,
86.3022,0.123625,
90.3112,0.125135,
93.2764,0.125867,
