"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 19.23.00"


10
X,Y
0.1,0.250111,
0.123256,0.239593,
0.151966,0.227731,
0.185976,0.215863,
0.217757,0.205559,
0.254839,0.195474,
0.295830,0.187839,
0.339611,0.181093,
0.382838,0.176134,
0.4,0.174776,
