"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/12/15, 13.03.47"


9
X,Y
15.9537 0.207671
23.7236 0.274888
32.3342 0.342134
39.0555 0.384210
43.9922 0.407394
48.8245 0.422207
51.9767 0.424409
56.9154 0.424581
60.0 0.418412
