"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/12/15, 10.49.26"


10
X,Y
0.0 0.820888 
5.21539 0.817667 
10.4791 0.809176 
15.3093 0.795505 
20.3306 0.772303 
23.0357 0.752754 
27.2979 0.720223
34.8562 0.647984 
42.8935 0.552447 
60.0 0.344332 
