"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 19.20.25"


11
X,Y
0.1,0.208817,
0.130147,0.192264,
0.154674,0.181300,
0.176975,0.173016,
0.198442,0.166519,
0.224093,0.160017,
0.248355,0.156195,
0.277357,0.152145,
0.313055,0.148534,
0.352102,0.145589,
0.4,0.142858,
