"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/12/15, 10.54.45"


10
X,Y
0.0 0.746879 
8.34686 0.730707 
14.2255 0.702547 
20.2315 0.665722 
26.4861 0.609102 
31.3878 0.546538 
35.8831 0.500093 
39.6534 0.461179 
44.9101 0.422013 
50.0 0.398991 
