"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 17.12.15"


18
X,Y
0.0,0.921032,
4.31720,0.912403,
8.59607,0.890606,
11.5175,0.863402,
13.5183,0.830807,
14.9860,0.795269,
17.1899,0.734895,
18.4687,0.683264,
19.7447,0.640408,
22.1401,0.588327,
24.5308,0.550869,
27.0646,0.521216,
29.3044,0.500328,
32.6612,0.477526,
37.6698,0.450878,
44.3301,0.420383,
49.8710,0.399115,
60.0,0.364831,
