"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 19.29.50"


14
X,Y
0.0,0.0,
0.0726956,0.194128,
0.148186,0.367248,
0.192510,0.458673,
0.241219,0.553634,
0.305706,0.661846,
0.351918,0.735762,
0.411308,0.816780,
0.499659,0.917274,
0.590812,0.995886,
0.694409,1.06057,
0.787587,1.10240,
0.897586,1.13471,
1.0,1.15116,
