"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 19.44.18"


18
X,Y
0.0,0.0,
0.0579122,0.0164109,
0.0779638,0.0221308,
0.113333,0.0301469,
0.145277,0.0365586,
0.178189,0.0421672,
0.222966,0.0482537,
0.294718,0.0555089,
0.369192,0.0589100,
0.430445,0.0596396,
0.493615,0.0586025,
0.555492,0.0558533,
0.633000,0.0495135,
0.711312,0.0410863,
0.801183,0.0307823,
0.858043,0.0224154,
0.906444,0.0150146,
1.0,0.0,
