X,Y
0.0 0.0
0.065034 0.022876
0.111486 0.049020
0.171453 0.098039
0.237331 0.160131
0.265203 0.186275
0.309122 0.241830
0.343750 0.302288
0.398649 0.400327
0.451014 0.501634
0.484797 0.568627
0.519426 0.617647
0.547297 0.653595
0.601351 0.705882
0.770270 0.848039
0.885135 0.931373
0.960304 0.978758
1.0 1.0
