"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/12/15, 10.31.55"


10
X,Y
4.0 1.04824
4.54962 1.04241
5.29209 1.03685
5.98727 1.03076
6.81270 1.02750
7.53177 1.02320
8.08609 1.02163
8.68749 1.01937
9.45434 1.01865
10.0 1.01896
