"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 18.07.51"


17
X,Y
0.0,0.756906,
5.17004,0.751703,
9.56971,0.740619,
12.9588,0.717298,
15.0925,0.691984,
16.5045,0.657372,
17.9680,0.612510,
19.1860,0.580332,
21.0834,0.538413,
23.4627,0.500415,
26.5173,0.465368,
29.9566,0.436191,
34.2631,0.414365,
38.8588,0.394500,
46.9827,0.369381,
56.3604,0.351625,
60.0,0.349302,
