"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 25/01/16, 15.15.02"


19
X,Y
0.0,0.0,
0.0308534,0.0616368,
0.0708202,0.134333,
0.108972,0.203349,
0.161657,0.299050,
0.194390,0.352441,
0.244433,0.427945,
0.318167,0.532936,
0.378282,0.612165,
0.459410,0.707105,
0.531496,0.778143,
0.620070,0.853859,
0.699587,0.908424,
0.755361,0.942676,
0.814856,0.967774,
0.860635,0.984539,
0.915614,0.996768,
0.949533,1.00154,
1.0,1.0,
