"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 16/01/16, 19.42.46"


20
X,Y
0.0,0.0,
0.0677826,0.0180668,
0.106474,0.0268846,
0.137297,0.0329220,
0.168167,0.0393341,
0.204409,0.0457979,
0.241489,0.0504419,
0.283865,0.0545491,
0.326178,0.0581746,
0.373635,0.0600860,
0.439235,0.0612423,
0.502510,0.0610079,
0.538788,0.0594443,
0.597433,0.0565891,
0.674816,0.0492860,
0.742544,0.0419860,
0.804803,0.0338850,
0.871098,0.0238027,
0.916232,0.0160283,
1,0,
