Vfailure/VsTO, Distance
   0.500000, 1448.723020
   0.500551, 1451.990774
   0.501101, 1455.258529
   0.501652, 1458.526283
   0.502202, 1461.794038
   0.502753, 1465.061792
   0.503303, 1468.329547
   0.503854, 1471.597301
   0.504404, 1474.865056
   0.504955, 1478.132810
   0.505506, 1481.400565
   0.506056, 1484.668319
   0.506607, 1487.936074
   0.507157, 1491.203829
   0.507708, 1494.471583
   0.508258, 1497.739338
   0.508809, 1501.007092
   0.509359, 1504.274847
   0.509910, 1507.542601
   0.510460, 1510.810356
   0.511011, 1514.078110
   0.511562, 1517.345865
   0.512112, 1520.613619
   0.512663, 1523.881374
   0.513213, 1527.149128
   0.513764, 1530.416883
   0.514314, 1533.684638
   0.514865, 1536.952392
   0.515415, 1540.220147
   0.515966, 1543.487901
   0.516517, 1546.755656
   0.517067, 1550.023410
   0.517618, 1553.291165
   0.518168, 1556.558919
   0.518719, 1559.826674
   0.519269, 1563.094428
   0.519820, 1566.362183
   0.520370, 1569.629938
   0.520921, 1572.897692
   0.521471, 1576.165447
   0.522022, 1579.433201
   0.522573, 1582.700956
   0.523123, 1585.968710
   0.523674, 1589.236465
   0.524224, 1592.504219
   0.524775, 1595.771974
   0.525325, 1599.039728
   0.525876, 1602.307483
   0.526426, 1605.575237
   0.526977, 1608.842992
   0.527528, 1612.110747
   0.528078, 1615.378501
   0.528629, 1618.646256
   0.529179, 1621.914010
   0.529730, 1625.181765
   0.530280, 1628.449519
   0.530831, 1631.717274
   0.531381, 1634.985028
   0.531932, 1638.252783
   0.532482, 1641.520537
   0.533033, 1644.788292
   0.533584, 1648.056046
   0.534134, 1651.323801
   0.534685, 1654.591556
   0.535235, 1657.859310
   0.535786, 1661.127065
   0.536336, 1664.394819
   0.536887, 1667.662574
   0.537437, 1670.930328
   0.537988, 1674.198083
   0.538539, 1677.465837
   0.539089, 1680.733592
   0.539640, 1684.001346
   0.540190, 1687.269101
   0.540741, 1690.536855
   0.541291, 1693.804610
   0.541842, 1697.072365
   0.542392, 1700.340119
   0.542943, 1703.607874
   0.543493, 1706.875628
   0.544044, 1710.143383
   0.544595, 1713.411137
   0.545145, 1716.678892
   0.545696, 1719.946646
   0.546246, 1723.214401
   0.546797, 1726.482155
   0.547347, 1729.749910
   0.547898, 1733.017665
   0.548448, 1736.285419
   0.548999, 1739.553174
   0.549550, 1742.820928
   0.550100, 1746.088683
   0.550651, 1749.356437
   0.551201, 1752.624192
   0.551752, 1755.891946
   0.552302, 1759.159701
   0.552853, 1762.427455
   0.553403, 1765.695210
   0.553954, 1768.962964
   0.554505, 1772.230719
   0.555055, 1775.498474
   0.555606, 1778.766228
   0.556156, 1782.033983
   0.556707, 1785.301737
   0.557257, 1788.569492
   0.557808, 1791.837246
   0.558358, 1795.105001
   0.558909, 1798.372755
   0.559459, 1801.640510
   0.560010, 1804.908264
   0.560561, 1808.176019
   0.561111, 1811.443773
   0.561662, 1814.711528
   0.562212, 1817.979283
   0.562763, 1821.247037
   0.563313, 1824.514792
   0.563864, 1827.782546
   0.564414, 1831.050301
   0.564965, 1834.318055
   0.565516, 1837.585810
   0.566066, 1840.853564
   0.566617, 1844.121319
   0.567167, 1847.389073
   0.567718, 1850.656828
   0.568268, 1853.924583
   0.568819, 1857.192337
   0.569369, 1860.460092
   0.569920, 1863.727846
   0.570470, 1866.995601
   0.571021, 1870.263355
   0.571572, 1873.531110
   0.572122, 1876.798864
   0.572673, 1880.066619
   0.573223, 1883.334373
   0.573774, 1886.602128
   0.574324, 1889.869882
   0.574875, 1893.137637
   0.575425, 1896.405392
   0.575976, 1899.673146
   0.576527, 1902.940901
   0.577077, 1906.208655
   0.577628, 1909.476410
   0.578178, 1912.744164
   0.578729, 1916.011919
   0.579279, 1919.279673
   0.579830, 1922.547428
   0.580380, 1925.815182
   0.580931, 1929.082937
   0.581481, 1932.350691
   0.582032, 1935.618446
   0.582583, 1938.886201
   0.583133, 1942.153955
   0.583684, 1945.421710
   0.584234, 1948.689464
   0.584785, 1951.957219
   0.585335, 1955.224973
   0.585886, 1958.492728
   0.586436, 1961.760482
   0.586987, 1965.028237
   0.587538, 1968.295991
   0.588088, 1971.563746
   0.588639, 1974.831500
   0.589189, 1978.099255
   0.589740, 1981.367010
   0.590290, 1984.634764
   0.590841, 1987.902519
   0.591391, 1991.170273
   0.591942, 1994.438028
   0.592492, 1997.705782
   0.593043, 2000.973537
   0.593594, 2004.241291
   0.594144, 2007.509046
   0.594695, 2010.776800
   0.595245, 2014.044555
   0.595796, 2017.312310
   0.596346, 2020.580064
   0.596897, 2023.847819
   0.597447, 2027.115573
   0.597998, 2030.383328
   0.598549, 2033.651082
   0.599099, 2036.918837
   0.599650, 2040.186591
   0.600200, 2043.454346
   0.600751, 2046.722100
   0.601301, 2049.989855
   0.601852, 2053.257609
   0.602402, 2056.525364
   0.602953, 2059.793119
   0.603504, 2063.060873
   0.604054, 2066.328628
   0.604605, 2069.596382
   0.605155, 2072.864137
   0.605706, 2076.131891
   0.606256, 2079.399646
   0.606807, 2082.667400
   0.607357, 2085.935155
   0.607908, 2089.202909
   0.608458, 2092.470664
   0.609009, 2095.738418
   0.609560, 2099.006173
   0.610110, 2102.273928
   0.610661, 2105.541682
   0.611211, 2108.809437
   0.611762, 2112.077191
   0.612312, 2115.344946
   0.612863, 2118.612700
   0.613413, 2121.880455
   0.613964, 2125.148209
   0.614515, 2128.415964
   0.615065, 2131.683718
   0.615616, 2134.951473
   0.616166, 2138.219227
   0.616717, 2141.486982
   0.617267, 2144.754737
   0.617818, 2148.022491
   0.618368, 2151.290246
   0.618919, 2154.558000
   0.619469, 2157.825755
   0.620020, 2161.093509
   0.620571, 2164.361264
   0.621121, 2167.629018
   0.621672, 2170.896773
   0.622222, 2174.164527
   0.622773, 2177.432282
   0.623323, 2180.700037
   0.623874, 2183.967791
   0.624424, 2187.235546
   0.624975, 2190.503300
   0.625526, 2193.771055
   0.626076, 2197.038809
   0.626627, 2200.306564
   0.627177, 2203.574318
   0.627728, 2206.842073
   0.628278, 2210.109827
   0.628829, 2213.377582
   0.629379, 2216.645336
   0.629930, 2219.913091
   0.630480, 2223.180846
   0.631031, 2226.448600
   0.631582, 2229.716355
   0.632132, 2232.984109
   0.632683, 2236.251864
   0.633233, 2239.519618
   0.633784, 2242.787373
   0.634334, 2246.055127
   0.634885, 2249.322882
   0.635435, 2252.590636
   0.635986, 2255.858391
   0.636537, 2259.126145
   0.637087, 2262.393900
   0.637638, 2265.889944
   0.638188, 2270.070857
   0.638739, 2274.251770
   0.639289, 2278.432683
   0.639840, 2282.613596
   0.640390, 2286.794509
   0.640941, 2290.975422
   0.641491, 2295.156335
   0.642042, 2299.337249
   0.642593, 2303.518162
   0.643143, 2307.699075
   0.643694, 2311.879988
   0.644244, 2316.060901
   0.644795, 2320.241814
   0.645345, 2324.422727
   0.645896, 2328.603640
   0.646446, 2332.784553
   0.646997, 2336.965466
   0.647548, 2341.146379
   0.648098, 2345.327292
   0.648649, 2349.508205
   0.649199, 2353.689118
   0.649750, 2357.870031
   0.650300, 2362.050944
   0.650851, 2366.231857
   0.651401, 2370.412770
   0.651952, 2374.593683
   0.652503, 2378.774596
   0.653053, 2382.955509
   0.653604, 2387.136422
   0.654154, 2391.317335
   0.654705, 2395.498249
   0.655255, 2399.679162
   0.655806, 2403.860075
   0.656356, 2408.040988
   0.656907, 2412.221901
   0.657457, 2416.402814
   0.658008, 2420.583727
   0.658559, 2424.764640
   0.659109, 2428.945553
   0.659660, 2433.126466
   0.660210, 2437.307379
   0.660761, 2441.488292
   0.661311, 2445.669205
   0.661862, 2449.850118
   0.662412, 2454.031031
   0.662963, 2458.211944
   0.663514, 2462.392857
   0.664064, 2466.573770
   0.664615, 2470.754683
   0.665165, 2474.935596
   0.665716, 2479.116509
   0.666266, 2483.297422
   0.666817, 2487.478335
   0.667367, 2491.659249
   0.667918, 2495.840162
   0.668468, 2500.021075
   0.669019, 2504.201988
   0.669570, 2508.382901
   0.670120, 2512.563814
   0.670671, 2516.744727
   0.671221, 2520.925640
   0.671772, 2525.106553
   0.672322, 2529.287466
   0.672873, 2533.468379
   0.673423, 2537.649292
   0.673974, 2541.830205
   0.674525, 2546.011118
   0.675075, 2550.192031
   0.675626, 2554.372944
   0.676176, 2558.553857
   0.676727, 2562.734770
   0.677277, 2566.915683
   0.677828, 2571.096596
   0.678378, 2575.277509
   0.678929, 2579.458422
   0.679479, 2583.639336
   0.680030, 2587.820249
   0.680581, 2592.001162
   0.681131, 2596.182075
   0.681682, 2600.362988
   0.682232, 2604.543901
   0.682783, 2608.724814
   0.683333, 2612.905727
   0.683884, 2617.086640
   0.684434, 2621.267553
   0.684985, 2625.448466
   0.685536, 2629.629379
   0.686086, 2633.810292
   0.686637, 2637.991205
   0.687187, 2642.172118
   0.687738, 2646.353031
   0.688288, 2650.533944
   0.688839, 2654.714857
   0.689389, 2658.895770
   0.689940, 2663.076683
   0.690490, 2667.257596
   0.691041, 2671.438509
   0.691592, 2675.619422
   0.692142, 2679.800336
   0.692693, 2683.981249
   0.693243, 2688.162162
   0.693794, 2692.343075
   0.694344, 2696.523988
   0.694895, 2700.704901
   0.695445, 2704.885814
   0.695996, 2709.066727
   0.696547, 2713.247640
   0.697097, 2717.428553
   0.697648, 2721.609466
   0.698198, 2725.790379
   0.698749, 2729.971292
   0.699299, 2734.152205
   0.699850, 2738.333118
   0.700400, 2742.514031
   0.700951, 2746.694944
   0.701502, 2750.875857
   0.702052, 2755.056770
   0.702603, 2759.237683
   0.703153, 2763.418596
   0.703704, 2767.599509
   0.704254, 2771.780422
   0.704805, 2775.961336
   0.705355, 2780.142249
   0.705906, 2784.323162
   0.706456, 2788.504075
   0.707007, 2792.684988
   0.707558, 2796.865901
   0.708108, 2801.046814
   0.708659, 2805.227727
   0.709209, 2809.408640
   0.709760, 2813.589553
   0.710310, 2817.770466
   0.710861, 2821.951379
   0.711411, 2826.132292
   0.711962, 2830.313205
   0.712513, 2834.494118
   0.713063, 2838.675031
   0.713614, 2842.855944
   0.714164, 2847.036857
   0.714715, 2851.217770
   0.715265, 2855.398683
   0.715816, 2859.579596
   0.716366, 2863.760509
   0.716917, 2867.941422
   0.717467, 2872.122336
   0.718018, 2876.303249
   0.718569, 2880.484162
   0.719119, 2884.665075
   0.719670, 2888.845988
   0.720220, 2893.026901
   0.720771, 2897.207814
   0.721321, 2901.388727
   0.721872, 2905.569640
   0.722422, 2909.750553
   0.722973, 2913.931466
   0.723524, 2918.112379
   0.724074, 2922.293292
   0.724625, 2926.474205
   0.725175, 2930.655118
   0.725726, 2934.836031
   0.726276, 2939.016944
   0.726827, 2943.197857
   0.727377, 2947.378770
   0.727928, 2951.559683
   0.728478, 2955.740596
   0.729029, 2959.921509
   0.729580, 2964.102422
   0.730130, 2968.283336
   0.730681, 2972.464249
   0.731231, 2976.645162
   0.731782, 2980.826075
   0.732332, 2985.006988
   0.732883, 2989.187901
   0.733433, 2993.368814
   0.733984, 2997.549727
   0.734535, 3001.730640
   0.735085, 3005.911553
   0.735636, 3010.092466
   0.736186, 3014.273379
   0.736737, 3018.454292
   0.737287, 3022.635205
   0.737838, 3026.816118
   0.738388, 3030.997031
   0.738939, 3035.177944
   0.739489, 3039.358857
   0.740040, 3043.539770
   0.740591, 3047.720683
   0.741141, 3051.901596
   0.741692, 3056.082509
   0.742242, 3060.263422
   0.742793, 3064.444336
   0.743343, 3068.625249
   0.743894, 3072.806162
   0.744444, 3076.987075
   0.744995, 3081.167988
   0.745546, 3085.348901
   0.746096, 3089.529814
   0.746647, 3093.710727
   0.747197, 3097.891640
   0.747748, 3102.072553
   0.748298, 3106.253466
   0.748849, 3110.434379
   0.749399, 3114.615292
   0.749950, 3118.796205
   0.750501, 3122.977118
   0.751051, 3127.158031
   0.751602, 3131.338944
   0.752152, 3135.519857
   0.752703, 3139.700770
   0.753253, 3143.881683
   0.753804, 3148.062596
   0.754354, 3152.243509
   0.754905, 3156.424422
   0.755455, 3160.605336
   0.756006, 3164.786249
   0.756557, 3168.967162
   0.757107, 3173.148075
   0.757658, 3177.328988
   0.758208, 3181.509901
   0.758759, 3185.690814
   0.759309, 3189.871727
   0.759860, 3194.052640
   0.760410, 3198.233553
   0.760961, 3202.414466
   0.761512, 3206.595379
   0.762062, 3210.776292
   0.762613, 3214.957205
   0.763163, 3219.138118
   0.763714, 3223.319031
   0.764264, 3227.499944
   0.764815, 3231.680857
   0.765365, 3235.861770
   0.765916, 3240.042683
   0.766466, 3244.223596
   0.767017, 3248.404509
   0.767568, 3252.585422
   0.768118, 3256.766336
   0.768669, 3260.947249
   0.769219, 3265.128162
   0.769770, 3269.309075
   0.770320, 3273.489988
   0.770871, 3277.670901
   0.771421, 3281.851814
   0.771972, 3286.032727
   0.772523, 3290.213640
   0.773073, 3294.394553
   0.773624, 3298.575466
   0.774174, 3302.756379
   0.774725, 3306.937292
   0.775275, 3311.767546
   0.775826, 3317.247142
   0.776376, 3322.726738
   0.776927, 3328.206334
   0.777477, 3333.685929
   0.778028, 3339.165525
   0.778579, 3344.645121
   0.779129, 3350.124717
   0.779680, 3355.604313
   0.780230, 3361.083908
   0.780781, 3366.563504
   0.781331, 3372.043100
   0.781882, 3377.522696
   0.782432, 3383.002291
   0.782983, 3388.481887
   0.783534, 3393.961483
   0.784084, 3399.441079
   0.784635, 3404.920674
   0.785185, 3410.400270
   0.785736, 3415.879866
   0.786286, 3421.359462
   0.786837, 3426.839057
   0.787387, 3432.318653
   0.787938, 3437.798249
   0.788488, 3443.277845
   0.789039, 3448.757440
   0.789590, 3454.237036
   0.790140, 3459.716632
   0.790691, 3465.196228
   0.791241, 3470.675823
   0.791792, 3476.155419
   0.792342, 3481.635015
   0.792893, 3487.114611
   0.793443, 3492.594206
   0.793994, 3498.073802
   0.794545, 3503.553398
   0.795095, 3509.032994
   0.795646, 3514.512589
   0.796196, 3519.992185
   0.796747, 3525.471781
   0.797297, 3530.951377
   0.797848, 3536.430973
   0.798398, 3541.910568
   0.798949, 3547.390164
   0.799499, 3552.869760
   0.800050, 3558.349356
   0.800601, 3563.828951
   0.801151, 3569.308547
   0.801702, 3574.788143
   0.802252, 3580.267739
   0.802803, 3585.747334
   0.803353, 3591.226930
   0.803904, 3596.706526
   0.804454, 3602.186122
   0.805005, 3607.665717
   0.805556, 3613.145313
   0.806106, 3618.624909
   0.806657, 3624.104505
   0.807207, 3629.584100
   0.807758, 3635.063696
   0.808308, 3640.543292
   0.808859, 3646.022888
   0.809409, 3651.502483
   0.809960, 3656.982079
   0.810511, 3662.461675
   0.811061, 3667.941271
   0.811612, 3673.420866
   0.812162, 3678.900462
   0.812713, 3684.380058
   0.813263, 3689.859654
   0.813814, 3695.339250
   0.814364, 3700.818845
   0.814915, 3706.298441
   0.815465, 3711.778037
   0.816016, 3717.257633
   0.816567, 3722.737228
   0.817117, 3728.216824
   0.817668, 3733.696420
   0.818218, 3739.176016
   0.818769, 3744.655611
   0.819319, 3750.135207
   0.819870, 3755.614803
   0.820420, 3761.094399
   0.820971, 3766.573994
   0.821522, 3772.053590
   0.822072, 3777.533186
   0.822623, 3783.012782
   0.823173, 3788.492377
   0.823724, 3793.971973
   0.824274, 3799.451569
   0.824825, 3804.931165
   0.825375, 3810.410760
   0.825926, 3815.890356
   0.826476, 3821.369952
   0.827027, 3826.849548
   0.827578, 3832.329143
   0.828128, 3837.808739
   0.828679, 3843.288335
   0.829229, 3848.767931
   0.829780, 3854.247527
   0.830330, 3859.727122
   0.830881, 3865.206718
   0.831431, 3870.686314
   0.831982, 3876.165910
   0.832533, 3881.645505
   0.833083, 3887.125101
   0.833634, 3892.604697
   0.834184, 3898.084293
   0.834735, 3903.563888
   0.835285, 3909.043484
   0.835836, 3914.523080
   0.836386, 3920.002676
   0.836937, 3925.482271
   0.837487, 3930.961867
   0.838038, 3936.441463
   0.838589, 3941.921059
   0.839139, 3947.400654
   0.839690, 3952.880250
   0.840240, 3958.359846
   0.840791, 3963.839442
   0.841341, 3969.319037
   0.841892, 3974.798633
   0.842442, 3980.278229
   0.842993, 3985.757825
   0.843544, 3991.237420
   0.844094, 3996.717016
   0.844645, 4002.196612
   0.845195, 4007.676208
   0.845746, 4013.155804
   0.846296, 4018.635399
   0.846847, 4024.114995
   0.847397, 4029.594591
   0.847948, 4035.074187
   0.848498, 4040.553782
   0.849049, 4046.033378
   0.849600, 4051.512974
   0.850150, 4056.992570
   0.850701, 4062.472165
   0.851251, 4067.951761
   0.851802, 4073.431357
   0.852352, 4078.910953
   0.852903, 4084.390548
   0.853453, 4089.870144
   0.854004, 4095.349740
   0.854555, 4100.829336
   0.855105, 4106.308931
   0.855656, 4111.788527
   0.856206, 4117.268123
   0.856757, 4122.747719
   0.857307, 4128.227314
   0.857858, 4133.706910
   0.858408, 4139.186506
   0.858959, 4144.666102
   0.859510, 4150.145697
   0.860060, 4155.625293
   0.860611, 4161.104889
   0.861161, 4166.584485
   0.861712, 4172.064081
   0.862262, 4177.543676
   0.862813, 4183.023272
   0.863363, 4188.502868
   0.863914, 4193.982464
   0.864464, 4199.462059
   0.865015, 4204.941655
   0.865566, 4210.421251
   0.866116, 4215.900847
   0.866667, 4221.380442
   0.867217, 4226.860038
   0.867768, 4232.339634
   0.868318, 4237.819230
   0.868869, 4243.298825
   0.869419, 4248.778421
   0.869970, 4254.258017
   0.870521, 4259.737613
   0.871071, 4265.217208
   0.871622, 4270.696804
   0.872172, 4276.176400
   0.872723, 4281.655996
   0.873273, 4287.135591
   0.873824, 4292.615187
   0.874374, 4298.094783
   0.874925, 4303.574379
   0.875475, 4309.053974
   0.876026, 4314.533570
   0.876577, 4320.013166
