Ground Distance, 
   0.000000,   15.240000
 250.589387,    2.107167
 259.530437,    1.664682
 268.471487,    1.274360
 277.412537,    0.936162
 286.353587,    0.650052
 295.294637,    0.416002
 304.235687,    0.233987
 313.176737,    0.103990
 322.117787,    0.025997
 331.058837,   -0.000000
 331.804022,    0.000000
 339.247772,    0.000000
 390.132329,    0.000000
 400.226384,    0.000000
 410.293001,    0.000000
 420.332257,    0.000000
 430.344228,    0.000000
 432.343355,    0.000000
 432.352806,    0.000000
 432.357902,    0.000000
 432.359067,    0.000000
 432.359704,    0.000000
 432.360036,    0.000000
 432.360357,    0.000000
 432.363569,    0.000000
 432.395688,    0.000000
 432.716817,    0.000000
 435.921962,    0.000000
 467.331916,    0.000000
 498.602209,    0.000000
 527.166420,    0.000000
 552.952780,    0.000000
 576.040346,    0.000000
 596.545904,    0.000000
 614.607331,    0.000000
 620.208975,    0.000000
 624.068816,    0.000000
 628.191275,    0.000000
 628.916837,    0.000000
 629.709760,    0.000000
 637.396267,    0.000000
 642.475297,    0.000000
 645.667347,    0.000000
 647.022980,    0.000000
 648.887777,    0.000000
 659.938814,    0.000000
 662.290874,    0.000000
 664.588758,    0.000000
 665.254068,    0.000000
 665.626643,    0.000000
 665.965224,    0.000000
 669.229236,    0.000000
 677.352603,    0.000000
 683.653766,    0.000000
 684.125818,    0.000000
 685.027807,    0.000000
 685.789245,    0.000000
 689.067575,    0.000000
 689.484577,    0.000000
 689.650317,    0.000000
 689.752432,    0.000000
 689.807844,    0.000000
 689.825114,    0.000000
 689.825122,    0.000000
