Ground Roll distance, Vertical Forces
1112.799381, 121503.780475
1139.150625, 121503.780475
1322.101989, 121503.780475
1358.494576, 121503.780475
1394.821551, 121503.780475
1431.083034, 121503.780475
1467.279146, 121503.780475
1474.510534, 121503.780475
1474.736660, 121503.780475
1474.853863, 121503.780475
1474.910239, 121503.780475
1474.933754, 121503.780475
1474.940039, 121503.780475
1474.943320, 121503.780475
1474.946314, 121503.780475
1474.976256, 121503.780475
1475.275669, 121503.780475
1478.269145, 121503.780475
1508.138492, 121503.780475
1685.825868, 121503.780475
1858.700951, 121503.780475
2026.307574, 121503.780475
2188.162256, 121503.780475
2343.756073, 121503.780475
2492.557427, 121503.780475
2634.015790, 121503.780475
2767.566530, 121503.780475
2892.636831, 121503.780475
3008.652730, 121503.780475
3115.047183, 121503.780475
3211.269050, 121503.780475
3296.792790, 121503.780475
3371.128574, 121503.780475
3433.832498, 121503.780475
3484.516475, 121503.780475
3522.857383, 121503.780475
3548.605041, 121503.780475
3561.059765, 121503.780475
3563.263987, 121503.780475
