Speed (TAS), Rate of Climb
  82.931424,    3.042848
  83.450484,    3.057484
  83.969545,    3.071963
  84.488605,    3.084512
  85.007666,    3.096748
  85.526727,    3.107135
  86.045787,    3.117221
  86.564848,    3.125373
  87.083908,    3.133412
  87.602969,    3.139261
  88.122030,    3.145083
  88.641090,    3.152966
  89.160151,    3.161536
  89.679211,    3.168696
  90.198272,    3.174918
  90.717333,    3.180527
  91.236393,    3.184342
  91.755454,    3.188082
  92.274514,    3.189919
  92.793575,    3.191161
  93.312635,    3.191779
  93.831696,    3.190474
  94.350757,    3.189022
  94.869817,    3.186173
  95.388878,    3.182091
  95.907938,    3.177829
  96.426999,    3.171680
  96.946060,    3.164710
  97.465120,    3.157524
  97.984181,    3.148274
  98.503241,    3.138308
  99.022302,    3.128092
  99.541363,    3.118564
 100.060423,    3.110163
 100.579484,    3.101523
 101.098544,    3.091548
 101.617605,    3.080097
 102.136665,    3.068373
 102.655726,    3.056228
 103.174787,    3.041636
 103.693847,    3.026737
 104.212908,    3.011530
 104.731968,    2.994936
 105.251029,    2.976778
 105.770090,    2.958277
 106.289150,    2.939434
 106.808211,    2.918705
 107.327271,    2.896834
 107.846332,    2.874585
 108.365393,    2.851958
 108.884453,    2.827467
 109.403514,    2.801743
 109.922574,    2.775607
 110.441635,    2.750129
 110.960695,    2.725727
 111.479756,    2.699469
 111.998817,    2.672796
 112.517877,    2.645707
 113.036938,    2.618200
 113.555998,    2.588361
 114.075059,    2.557674
 114.594120,    2.526537
 115.113180,    2.494947
 115.632241,    2.462905
 116.151301,    2.428137
 116.670362,    2.392838
 117.189423,    2.357053
 117.708483,    2.320780
 118.227544,    2.284018
 118.746604,    2.244927
 119.265665,    2.204844
 119.784725,    2.164239
 120.303786,    2.123109
 120.822847,    2.081456
 121.341907,    2.039007
 121.860968,    1.997729
 122.380028,    1.955925
 122.899089,    1.913593
 123.418150,    1.870733
 123.937210,    1.827344
 124.456271,    1.782879
 124.975331,    1.736104
 125.494392,    1.688766
 126.013453,    1.640865
 126.532513,    1.592398
 127.051574,    1.543364
 127.570634,    1.493763
 128.089695,    1.441844
 128.608756,    1.388765
 129.127816,    1.335086
 129.646877,    1.280805
 130.165937,    1.225921
 130.684998,    1.170431
 131.204058,    1.114335
 131.723119,    1.055968
 132.242180,    0.996320
 132.761240,    0.939002
 133.280301,    0.881704
 133.799361,    0.823792
 134.318422,    0.765265
