Speed (CAS), Climb Angle
 151.188678,    1.247571
 152.727284,    1.148598
 154.265890,    1.048838
 155.804495,    0.948264
 157.343101,    0.852551
 158.881707,    0.860422
 160.420312,    0.882899
 161.958918,    0.906265
 163.497524,    0.929784
 165.036130,    0.951921
 166.574735,    0.975819
 168.113341,    0.996347
 169.651947,    1.016799
 171.190553,    1.037587
 172.729158,    1.055711
 174.267764,    1.074524
 175.806370,    1.093621
 177.344976,    1.111673
 178.883581,    1.126600
 180.422187,    1.143174
 181.960793,    1.159980
 183.499398,    1.177016
 185.038004,    1.191946
 186.576610,    1.202684
 188.115216,    1.213585
 189.653821,    1.224650
 191.192427,    1.235879
 192.731033,    1.247077
 194.269639,    1.252687
 195.808244,    1.256552
 197.346850,    1.260520
 198.885456,    1.264267
 200.424062,    1.267956
 201.962667,    1.271749
 203.501273,    1.273723
 205.039879,    1.270991
 206.578484,    1.268178
 208.117090,    1.265418
 209.655696,    1.262711
 211.194302,    1.260097
 212.732907,    1.257905
 214.271513,    1.255767
 215.810119,    1.248940
 217.348725,    1.240344
 218.887330,    1.232395
 220.425936,    1.224604
 221.964542,    1.216819
 223.503147,    1.209040
 225.041753,    1.201341
 226.580359,    1.193713
 228.118965,    1.186092
 229.657570,    1.174331
 231.196176,    1.160429
 232.734782,    1.146011
 234.273388,    1.131560
 235.811993,    1.117074
 237.350599,    1.102554
 238.889205,    1.087678
 240.427811,    1.072752
 241.966416,    1.057791
 243.505022,    1.042795
 245.043628,    1.027895
 246.582233,    1.009690
 248.120839,    0.989089
 249.659445,    0.968418
 251.198051,    0.947730
 252.736656,    0.927060
 254.275262,    0.906320
 255.813868,    0.885511
 257.352474,    0.864640
 258.891079,    0.843775
 260.429685,    0.822840
 261.968291,    0.801835
 263.506897,    0.780761
 265.045502,    0.759691
 266.584108,    0.738569
 268.122714,    0.714509
 269.661319,    0.688027
 271.199925,    0.661385
 272.738531,    0.634585
 274.277137,    0.607685
 275.815742,    0.580686
 277.354348,    0.553570
 278.892954,    0.526297
 280.431560,    0.498924
 281.970165,    0.471451
 283.508771,    0.443879
 285.047377,    0.416178
 286.585983,    0.388375
 288.124588,    0.360473
 289.663194,    0.332469
 291.201800,    0.304204
 292.740405,    0.275732
 294.279011,    0.247106
 295.817617,    0.218291
 297.356223,    0.184585
 298.894828,    0.150414
 300.433434,    0.115856
 301.972040,    0.080830
 303.510646,    0.045268
