Ground Distance, Angles
   0.000000,    0.000000
   1.855531,    0.000000
   7.385609,    0.000000
  16.535086,    0.000000
  29.248359,    0.000000
  45.469417,    0.000000
  65.141892,    0.000000
  88.209100,    0.000000
 114.614104,    0.000000
 144.299754,    0.000000
 177.208735,    0.000000
 213.283630,    0.000000
 252.466987,    0.000000
 294.701407,    0.000000
 339.929664,    0.000000
 388.094774,    0.000000
 439.140110,    0.000000
 493.009403,    0.000000
 549.646767,    0.000000
 576.706917,    0.000000
 637.296842,    3.530814
 676.680347,    5.582539
 715.305342,    7.506005
 748.193701,    7.506005
 815.500997,    7.506005
 884.055824,    7.506005
 900.128167,    7.506005
 968.279523,    7.506005
1037.564603,    4.326005
1106.849082,    3.136005
1176.133051,    2.756005
1245.416646,    2.656005
1314.700084,    2.636005
1383.983792,    2.656005
1453.267559,    2.656005
1522.551392,    2.676005
1591.835313,    2.696005
1661.119341,    2.716005
1730.403491,    2.736005
1731.464140,    2.736005
1773.107388,    2.696005
1842.391432,    2.696005
1911.675527,    2.716005
1980.959732,    2.716005
2050.244049,    2.736005
2119.528504,    2.764154
2188.813103,    2.796005
2258.097857,    2.816005
2327.382760,    2.836005
2355.171330,    2.836005
2424.455919,    1.116005
2493.739888,    0.686005
2563.023425,    0.646005
2632.307020,    0.706005
2701.591184,    2.556761
2770.875941,    3.046005
2840.161100,    3.186005
2909.446567,    3.246005
2978.732236,    3.266005
3048.018002,    3.286005
3117.303935,    3.306005
3186.589830,    3.306005
3255.875824,    3.326005
3325.161839,    3.346005
3394.447842,    3.346005
3463.733999,    3.366005
3533.020063,    3.366005
3602.306301,    3.386005
3671.592488,    3.406005
3740.878729,    3.406005
3810.165046,    3.426005
3879.451332,    3.426005
3948.737787,    3.446005
4018.024130,    3.446005
4087.310642,    3.466005
4156.597154,    3.486005
4225.883684,    3.486005
4295.170327,    3.506005
4364.456881,    3.506005
4433.743623,    3.526005
4503.030301,    3.526005
4572.317113,    3.546005
4641.603956,    3.566005
4710.890790,    3.566005
4780.177776,    3.586005
4849.464680,    3.586005
4918.751771,    3.606005
4988.038811,    3.606005
5057.325943,    3.626005
5126.613127,    3.646005
5195.900276,    3.646005
5265.187596,    3.666005
5334.474855,    3.666005
5403.762302,    3.686005
5473.049715,    3.706005
5542.337197,    3.706005
5611.624765,    3.726005
5680.912307,    3.726005
5750.200042,    3.746005
5819.487709,    3.746005
5888.775559,    3.766005
5958.063401,    3.786005
6027.351301,    3.786005
6096.639317,    3.806005
6165.927279,    3.806005
6235.215409,    3.826005
6304.503369,    3.826005
6373.791460,    3.846005
6443.079478,    3.866005
6512.367505,    3.866005
6581.655599,    3.886005
6650.943596,    3.886005
6720.231744,    3.906005
6789.519759,    3.906005
6858.807903,    3.926005
6928.096006,    3.946005
6997.384113,    3.946005
7066.672314,    3.966005
7135.960394,    3.966005
7205.248637,    3.986005
7274.536769,    3.986005
7343.825027,    4.006005
7413.113268,    4.026005
7482.401498,    4.026005
7551.689838,    4.046005
7620.978067,    4.046005
7690.266460,    4.066005
7759.554737,    4.066005
7828.843139,    4.086005
7898.131544,    4.086005
7967.420432,    4.106005
8000.000000,    4.106005
