Speed (TAS), Efficiency
 152.076910,   14.359550
 154.462684,   14.828118
 156.848458,   15.143315
 159.234231,   15.427732
 161.620005,   15.668380
 164.005778,   15.893331
 166.391552,   16.093647
 168.777326,   16.292708
 171.163099,   16.457519
 173.548873,   16.628084
 175.934647,   16.777640
 178.320420,   16.914541
 180.706194,   17.055584
 183.091968,   17.172759
 185.477741,   17.284776
 187.863515,   17.399743
 190.249289,   17.495749
 192.635062,   17.579522
 195.020836,   17.665159
 197.406610,   17.752439
 199.792383,   17.807324
 202.178157,   17.863214
 204.563931,   17.920126
 206.949704,   17.978076
 209.335478,   17.996020
 211.721252,   18.008353
 214.107025,   18.020844
 216.492799,   18.033492
 218.878573,   18.042968
 221.264346,   18.001116
 223.650120,   17.959007
 226.035894,   17.916646
 228.421667,   17.874038
 230.807441,   17.831188
 233.193215,   17.772741
 235.578988,   17.685810
 237.964762,   17.598853
 240.350536,   17.511884
 242.736309,   17.424915
 245.122083,   17.337960
 247.507857,   17.251030
 249.893630,   17.144225
 252.279404,   17.011793
 254.665178,   16.880162
 257.050951,   16.749342
 259.436725,   16.619342
 261.822499,   16.490172
 264.208272,   16.361839
 266.594046,   16.234350
 268.979820,   16.107714
 271.365593,   15.954157
 273.751367,   15.795289
 276.137141,   15.638205
 278.522914,   15.482891
 280.908688,   15.329335
 283.294462,   15.177524
 285.680235,   15.027444
 288.066009,   14.879081
 290.451783,   14.732422
 292.837556,   14.587450
 295.223330,   14.444153
 297.609103,   14.286812
 299.994877,   14.121513
 302.380651,   13.958720
 304.766424,   13.798392
 307.152198,   13.640489
 309.537972,   13.484968
 311.923745,   13.331791
 314.309519,   13.180919
 316.695293,   13.032311
 319.081066,   12.885931
 321.466840,   12.741741
 323.852614,   12.599703
 326.238387,   12.459781
 328.624161,   12.321940
 331.009935,   12.186143
 333.395708,   12.047850
 335.781482,   11.899511
 338.167256,   11.753761
 340.553029,   11.610543
 342.938803,   11.469803
 345.324577,   11.331487
 347.710350,   11.195542
 350.096124,   11.061917
 352.481898,   10.930563
 354.867671,   10.801431
 357.253445,   10.674473
 359.639219,   10.549645
 362.024992,   10.426900
 364.410766,   10.306194
 366.796540,   10.187485
 369.182313,   10.070732
 371.568087,    9.955893
 373.953861,    9.842929
 376.339634,    9.731800
 378.725408,    9.622470
 381.111182,    9.514901
 383.496955,    9.409057
 385.882729,    9.304903
 388.268503,    9.199847
