Speed (CAS), Efficiency
 130.082149,   15.077883
 132.231763,   15.319550
 134.381377,   15.550271
 136.530991,   15.768883
 138.680605,   15.971771
 140.830219,   16.161813
 142.979833,   16.338531
 145.129447,   16.501587
 147.279062,   16.650791
 149.428676,   16.786112
 151.578290,   16.907676
 153.727904,   17.015768
 155.877518,   17.110829
 158.027132,   17.193452
 160.176746,   17.260327
 162.326360,   17.314299
 164.475974,   17.357314
 166.625588,   17.390465
 168.775202,   17.406433
 170.924816,   17.413611
 173.074430,   17.412251
 175.224044,   17.394987
 177.373658,   17.372347
 179.523272,   17.336483
 181.672886,   17.293448
 183.822500,   17.240708
 185.972114,   17.179900
 188.121728,   17.110880
 190.271342,   17.035188
 192.420956,   16.950694
 194.570570,   16.863182
 196.720184,   16.764188
 198.869798,   16.665280
 201.019412,   16.555604
 203.169026,   16.443525
 205.318640,   16.329266
 207.468254,   16.205225
 209.617868,   16.081791
 211.767483,   15.954700
 213.917097,   15.820828
 216.066711,   15.687864
 218.216325,   15.553038
 220.365939,   15.411165
 222.515553,   15.270504
 224.665167,   15.131059
 226.814781,   14.984622
 228.964395,   14.838028
 231.114009,   14.692931
 233.263623,   14.548958
 235.413237,   14.398068
 237.562851,   14.248935
 239.712465,   14.101545
 241.862079,   13.955886
 244.011693,   13.805703
 246.161307,   13.655941
 248.310921,   13.508122
 250.460535,   13.362225
 252.610149,   13.218032
 254.759763,   13.069241
 256.909377,   12.922544
 259.058991,   12.777912
 261.208605,   12.635317
 263.358219,   12.494729
 265.507833,   12.352767
 267.657447,   12.210590
 269.807061,   12.070541
 271.956675,   11.932586
 274.106289,   11.796691
 276.255904,   11.662822
 278.405518,   11.529451
 280.555132,   11.394947
 282.704746,   11.262545
 284.854360,   11.132210
 287.003974,   11.003902
 289.153588,   10.877587
 291.303202,   10.753229
 293.452816,   10.630791
 295.602430,   10.506622
 297.752044,   10.384356
 299.901658,   10.264048
 302.051272,   10.145660
 304.200886,   10.029154
 306.350500,    9.914496
 308.500114,    9.801650
 310.649728,    9.690581
 312.799342,    9.580618
 314.948956,    9.470182
 317.098570,    9.361532
 319.248184,    9.254633
 321.397798,    9.149449
 323.547412,    9.045948
 325.697026,    8.944095
 327.846640,    8.843858
 329.996254,    8.745206
 332.145868,    8.648107
 334.295482,    8.552530
 336.445096,    8.457329
 338.594710,    8.362671
 340.744325,    8.269525
 342.893939,    8.177861
