Speed, Powers
 274.879981, 11821.512377
 276.690784, 11691.921912
 278.501587, 11562.014645
 280.312390, 11442.096229
 282.123193, 11324.544647
 283.933996, 11214.242682
 285.744799, 11107.663428
 287.555602, 11006.888826
 289.366405, 10909.933295
 291.177208, 10818.566087
 292.988011, 10729.926021
 294.798814, 10647.817955
 296.609617, 10566.230496
 298.420420, 10493.207617
 300.231223, 10417.673545
 302.042026, 10353.324964
 303.852829, 10286.899740
 305.663632, 10226.792942
 307.474435, 10169.247546
 309.285238, 10112.273198
 311.096041, 10063.360732
 312.906844, 10012.554785
 314.717647, 9967.929084
 316.528450, 9925.682728
 318.339253, 9881.722100
 320.150056, 9847.719762
 321.960859, 9812.212497
 323.771662, 9777.448464
 325.582465, 9750.087951
 327.393268, 9721.354696
 329.204071, 9694.180805
 331.014874, 9673.440332
 332.825677, 9651.481036
 334.636480, 9630.306803
 336.447283, 9616.162219
 338.258086, 9600.944943
 340.068889, 9584.649201
 341.879692, 9576.630795
 343.690495, 9568.094757
 345.501298, 9558.619580
 347.312101, 9553.226756
 349.122904, 9551.285323
 350.933707, 9548.536561
 352.744510, 9544.976285
 354.555313, 9548.887808
 356.366116, 9552.748577
 358.176919, 9555.923032
 359.987722, 9559.297617
 361.798525, 9569.631121
 363.609328, 9579.396364
 365.420131, 9588.590502
 367.230934, 9597.592468
 369.041737, 9613.787585
 370.852540, 9629.523328
 372.663343, 9644.797443
 374.474146, 9659.607674
 376.284949, 9679.622143
 378.095752, 9701.361393
 379.906555, 9722.742860
 381.717358, 9743.764828
 383.528161, 9765.349184
 385.338964, 9793.095070
 387.149767, 9820.581504
 388.960570, 9847.807267
 390.771374, 9874.771140
 392.582177, 9902.873256
 394.392980, 9936.435548
 396.203783, 9969.830582
 398.014586, 10003.057588
 399.825389, 10036.115799
 401.636192, 10069.004447
 403.446995, 10107.908433
 405.257798, 10147.335051
 407.068601, 10186.681852
 408.879404, 10225.948481
 410.690207, 10265.134579
 412.501010, 10305.637709
 414.311813, 10351.183563
 416.122616, 10396.733438
 417.933419, 10442.287352
 419.744222, 10487.845322
 421.555025, 10533.407366
 423.365828, 10579.339659
 425.176631, 10631.143561
 426.987434, 10683.031386
 428.798237, 10735.003491
 430.609040, 10787.060234
 432.419843, 10839.201972
 434.230646, 10891.429063
 436.041449, 10945.966058
 437.852252, 11004.365153
 439.663055, 11062.925158
 441.473858, 11121.646736
 443.284661, 11180.530554
 445.095464, 11239.577278
 446.906267, 11298.787572
 448.717070, 11358.618667
 450.527873, 11423.897594
 452.338676, 11489.411412
 454.149479, 11555.161064
