Mach, Altitude
   0.238837,    0.000000
   0.240259,  328.083990
   0.241692,  656.167979
   0.243137,  984.251969
   0.244594, 1312.335958
   0.246063, 1640.419948
   0.247544, 1968.503937
   0.249038, 2296.587927
   0.250544, 2624.671916
   0.252062, 2952.755906
   0.253593, 3280.839895
   0.255137, 3608.923885
   0.256694, 3937.007874
   0.258264, 4265.091864
   0.259847, 4593.175853
   0.261444, 4921.259843
   0.263054, 5249.343832
   0.264678, 5577.427822
   0.266315, 5905.511811
   0.267967, 6233.595801
   0.269633, 6561.679790
   0.271313, 6889.763780
   0.273007, 7217.847769
   0.274716, 7545.931759
   0.276440, 7874.015748
   0.278179, 8202.099738
   0.279932, 8530.183727
   0.281701, 8858.267717
   0.283486, 9186.351706
   0.285286, 9514.435696
   0.287102, 9842.519685
   0.288933, 10170.603675
   0.290781, 10498.687664
   0.292645, 10826.771654
   0.294526, 11154.855643
   0.296423, 11482.939633
   0.298337, 11811.023622
   0.300268, 12139.107612
   0.302217, 12467.191601
   0.304183, 12795.275591
   0.306166, 13123.359580
   0.308167, 13451.443570
   0.310187, 13779.527559
   0.312224, 14107.611549
   0.314280, 14435.695538
   0.316355, 14763.779528
   0.318449, 15091.863517
   0.320561, 15419.947507
   0.322693, 15748.031496
   0.324845, 16076.115486
   0.327016, 16404.199475
   0.329208, 16732.283465
   0.331419, 17060.367454
   0.333651, 17388.451444
   0.335904, 17716.535433
   0.338178, 18044.619423
   0.340473, 18372.703412
   0.342790, 18700.787402
   0.345128, 19028.871391
   0.347489, 19356.955381
   0.349871, 19685.039370
   0.352276, 20013.123360
   0.354704, 20341.207349
   0.357155, 20669.291339
   0.359630, 20997.375328
   0.362128, 21325.459318
   0.364650, 21653.543307
   0.367196, 21981.627297
   0.369767, 22309.711286
   0.372362, 22637.795276
   0.374983, 22965.879265
   0.377629, 23293.963255
   0.380301, 23622.047244
   0.382999, 23950.131234
   0.385724, 24278.215223
   0.388475, 24606.299213
   0.391253, 24934.383202
   0.394059, 25262.467192
   0.396892, 25590.551181
   0.399753, 25918.635171
   0.402643, 26246.719160
   0.405562, 26574.803150
   0.408510, 26902.887139
   0.411488, 27230.971129
   0.414495, 27559.055118
   0.417533, 27887.139108
   0.420602, 28215.223097
   0.423702, 28543.307087
   0.426833, 28871.391076
   0.429996, 29199.475066
   0.433192, 29527.559055
   0.436420, 29855.643045
   0.439682, 30183.727034
   0.442977, 30511.811024
   0.446306, 30839.895013
   0.449670, 31167.979003
   0.453069, 31496.062992
   0.456503, 31824.146982
   0.459973, 32152.230971
   0.463480, 32480.314961
   0.467023, 32808.398950
   0.470604, 33136.482940
   0.474223, 33464.566929
   0.477880, 33792.650919
   0.481576, 34120.734908
   0.485312, 34448.818898
   0.489087, 34776.902887
   0.492903, 35104.986877
   0.496761, 35433.070866
   0.511457, 35761.154856
   0.526737, 36089.238845
   0.542592, 36417.322835
   0.559604, 36745.406824
   0.578949, 37073.490814
   0.600904, 37401.574803
   0.629576, 37729.658793
   0.711697, 38057.742782
   0.748500, 37729.658793
   0.762475, 37401.574803
   0.774496, 37073.490814
   0.784842, 36745.406824
   0.791112, 36417.322835
   0.796860, 36089.238845
   0.801188, 35761.154856
   0.804686, 35433.070866
   0.808251, 35104.986877
   0.811581, 34776.902887
   0.814065, 34448.818898
   0.816000, 34120.734908
   0.817685, 33792.650919
   0.819423, 33464.566929
   0.821212, 33136.482940
   0.822745, 32808.398950
   0.824327, 32480.314961
   0.825649, 32152.230971
   0.827016, 31824.146982
   0.828429, 31496.062992
   0.829577, 31167.979003
   0.830145, 30839.895013
   0.830753, 30511.811024
   0.831400, 30183.727034
   0.831459, 29855.643045
   0.831554, 29527.559055
   0.831369, 29199.475066
   0.831218, 28871.391076
   0.830783, 28543.307087
   0.830696, 28215.223097
   0.830323, 27887.139108
   0.829981, 27559.055118
   0.829350, 27230.971129
   0.829066, 26902.887139
   0.828492, 26574.803150
   0.827945, 26246.719160
   0.827425, 25918.635171
   0.826932, 25590.551181
   0.826143, 25262.467192
   0.825380, 24934.383202
   0.823996, 24606.299213
   0.822311, 24278.215223
   0.820971, 23950.131234
   0.819327, 23622.047244
   0.817704, 23293.963255
   0.816101, 22965.879265
   0.814517, 22637.795276
   0.812953, 22309.711286
   0.811081, 21981.627297
   0.809227, 21653.543307
   0.807390, 21325.459318
   0.805572, 20997.375328
   0.803770, 20669.291339
   0.801656, 20341.207349
   0.799888, 20013.123360
   0.797806, 19685.039370
   0.795739, 19356.955381
   0.793688, 19028.871391
   0.791652, 18700.787402
   0.789631, 18372.703412
   0.787292, 18044.619423
   0.785300, 17716.535433
   0.783322, 17388.451444
   0.781025, 17060.367454
   0.779075, 16732.283465
   0.777139, 16404.199475
   0.774882, 16076.115486
   0.772972, 15748.031496
   0.770741, 15419.947507
   0.768858, 15091.863517
   0.766988, 14763.779528
   0.764795, 14435.695538
   0.762950, 14107.611549
   0.761119, 13779.527559
   0.759300, 13451.443570
   0.757494, 13123.359580
   0.755360, 12795.275591
   0.753578, 12467.191601
   0.751467, 12139.107612
   0.749368, 11811.023622
   0.747280, 11482.939633
   0.745202, 11154.855643
   0.743136, 10826.771654
   0.741079, 10498.687664
   0.739034, 10170.603675
   0.736999, 9842.519685
   0.734631, 9514.435696
   0.732272, 9186.351706
   0.729923, 8858.267717
   0.727928, 8530.183727
   0.725597, 8202.099738
   0.723621, 7874.015748
   0.721309, 7545.931759
   0.719351, 7217.847769
   0.717058, 6889.763780
   0.715118, 6561.679790
   0.713189, 6233.595801
   0.710921, 5905.511811
   0.709009, 5577.427822
   0.707106, 5249.343832
   0.705212, 4921.259843
   0.703327, 4593.175853
   0.701102, 4265.091864
   0.699234, 3937.007874
   0.697374, 3608.923885
   0.695523, 3280.839895
   0.693680, 2952.755906
   0.691845, 2624.671916
   0.690018, 2296.587927
   0.688200, 1968.503937
   0.686389, 1640.419948
   0.684587, 1312.335958
   0.682792,  984.251969
   0.681005,  656.167979
   0.678874,  328.083990
   0.677102,    0.000000
