Speed (CAS), Efficiency
 136.427291,   12.894695
 138.695536,   13.202155
 140.963781,   13.506540
 143.232026,   13.806235
 145.500271,   14.097845
 147.768516,   14.383851
 150.036761,   14.663480
 152.305006,   14.936054
 154.573251,   15.201004
 156.841496,   15.457888
 159.109741,   15.706411
 161.377986,   15.946441
 163.646231,   16.178020
 165.914476,   16.401375
 168.182721,   16.613826
 170.450966,   16.814502
 172.719211,   17.007103
 174.987456,   17.192566
 177.255701,   17.363209
 179.523946,   17.524446
 181.792191,   17.680528
 184.060436,   17.817906
 186.328681,   17.950458
 188.596926,   18.070788
 190.865171,   18.180417
 193.133416,   18.281943
 195.401661,   18.370008
 197.669906,   18.451295
 199.938151,   18.519890
 202.206396,   18.579858
 204.474641,   18.631759
 206.742886,   18.669696
 209.011131,   18.708209
 211.279376,   18.723849
 213.547622,   18.739600
 215.815867,   18.746212
 218.084112,   18.739310
 220.352357,   18.732340
 222.620602,   18.712262
 224.888847,   18.682905
 227.157092,   18.653345
 229.425337,   18.612928
 231.693582,   18.561726
 233.961827,   18.510305
 236.230072,   18.456613
 238.498317,   18.384681
 240.766562,   18.312627
 243.034807,   18.240462
 245.303052,   18.161925
 247.571297,   18.070835
 249.839542,   17.979828
 252.107787,   17.888916
 254.376032,   17.795995
 256.644277,   17.688048
 258.912522,   17.580462
 261.180767,   17.473247
 263.449012,   17.366414
 265.717257,   17.254086
 267.985502,   17.132538
 270.253747,   17.011679
 272.521992,   16.891516
 274.790237,   16.772055
 277.058482,   16.653303
 279.326727,   16.521898
 281.594972,   16.391079
 283.863217,   16.261282
 286.131462,   16.132507
 288.399707,   16.004756
 290.667952,   15.878026
 292.936197,   15.743572
 295.204442,   15.607243
 297.472687,   15.472230
 299.740932,   15.338526
 302.009177,   15.206124
 304.277422,   15.075015
 306.545667,   14.945192
 308.813912,   14.812290
 311.082157,   14.675260
 313.350402,   14.539766
 315.618647,   14.405795
 317.886892,   14.273329
 320.155137,   14.142355
 322.423382,   14.012857
 324.691627,   13.884819
 326.959872,   13.758227
 329.228117,   13.627232
 331.496362,   13.495767
 333.764607,   13.365937
 336.032853,   13.237722
 338.301098,   13.111099
 340.569343,   12.986048
 342.837588,   12.862548
 345.105833,   12.740578
 347.374078,   12.620117
 349.642323,   12.501147
 351.910568,   12.382963
 354.178813,   12.260938
 356.447058,   12.140533
 358.715303,   12.021723
 360.983548,   11.904485
