Ground Distance, Angles
   0.000000,    0.000000
   6.194905,    0.000000
  24.655653,    0.000000
  55.195012,    0.000000
  97.624172,    0.000000
 151.752927,    0.000000
 217.389834,    0.000000
 294.342389,    0.000000
 382.417203,    0.000000
 481.420189,    0.000000
 591.156710,    0.000000
 711.431786,    0.000000
 842.050386,    0.000000
 982.817726,    0.000000
1133.539670,    0.000000
1294.023010,    0.000000
1464.075793,    0.000000
1643.507320,    0.000000
1824.409304,    0.000000
2021.696916,    3.622611
2149.034841,    5.571275
2276.503659,    7.511280
2383.837296,    7.511280
2603.607095,    6.714169
2827.838413,    5.915860
2895.986184,    5.670523
3123.764987,    4.876529
3353.294246,    4.077628
3584.008104,    3.279408
3815.560393,    2.479725
4036.541841,    1.720519
4269.515434,    1.720519
4503.234678,    1.720519
4737.658365,    1.720519
4972.726505,    1.720519
5208.362818,    1.720519
5444.477738,    1.720519
5680.971788,    1.720519
5692.450013,    1.720519
5929.223795,    1.720519
6166.132993,    1.720519
6176.733942,    1.720519
6413.666558,    1.440519
6650.598104,    1.360519
6887.529135,    1.360519
7124.459735,    1.380519
7361.390807,    1.380519
7598.322359,    1.400519
7835.254335,    1.420519
7961.580644,    1.440519
8198.511593,   -0.309481
8435.440412,   -0.689481
8672.367450,   -0.709481
8909.293454,   -0.669481
9146.221370,    1.190519
9383.151206,    1.630519
9620.082352,    1.750519
9857.014437,    1.804694
10093.947221,    1.830519
10330.880061,    1.830519
10567.813400,    1.850519
10804.746245,    1.850519
11041.679575,    1.870519
11278.612559,    1.870519
11515.545891,    1.890519
11752.479288,    1.910519
11989.412607,    1.910519
12226.346282,    1.930519
12463.279619,    1.930519
12700.213520,    1.950519
12937.147021,    1.950519
13174.081131,    1.970519
13411.014896,    1.970519
13647.949100,    1.990519
13884.883223,    2.010519
14121.817428,    2.010519
14358.751893,    2.030519
14595.686176,    2.030519
14832.620980,    2.050519
15069.555395,    2.050519
15306.490436,    2.070519
15543.425095,    2.070519
15780.360323,    2.090519
16017.295361,    2.110519
16254.230582,    2.110519
16491.165869,    2.130519
16728.101154,    2.130519
16965.036878,    2.150519
17201.972321,    2.150519
17438.908393,    2.170519
17675.844150,    2.170519
17912.780556,    2.190519
18149.716631,    2.190519
18386.653207,    2.210519
18623.589710,    2.230519
18860.526385,    2.230519
19097.463303,    2.250519
19334.400005,    2.250519
19571.337199,    2.270519
19808.274119,    2.270519
20045.211654,    2.290519
20282.148749,    2.290519
20519.086498,    2.310519
20756.024080,    2.310519
20992.962013,    2.330519
21229.899990,    2.350519
21466.838036,    2.350519
21703.776459,    2.370519
21940.714640,    2.370519
22177.653375,    2.390519
22414.591717,    2.390519
22651.530749,    2.410519
22888.469517,    2.410519
23125.408796,    2.430519
23362.347870,    2.438332
23599.287246,    2.450519
23836.226784,    2.470519
24073.166246,    2.470519
24310.106136,    2.490519
24547.045631,    2.490519
24783.985593,    2.510519
25020.924878,    2.510519
25257.864670,    2.530519
25494.803927,    2.530519
25731.743633,    2.550519
25968.682997,    2.558866
26205.622677,    2.550519
26246.719160,    2.570519
