Time, CD
   0.000000,    0.076068
   1.000000,    0.076068
   2.000000,    0.076068
   3.000000,    0.076068
   4.000000,    0.076068
   5.000000,    0.076068
   6.000000,    0.076068
   7.000000,    0.076068
   8.000000,    0.076068
   9.000000,    0.076068
  10.000000,    0.076068
  11.000000,    0.076068
  12.000000,    0.076068
  13.000000,    0.076068
  14.000000,    0.076068
  15.000000,    0.076068
  16.000000,    0.076068
  17.000000,    0.076068
  17.960000,    0.076068
  18.960000,    0.076044
  19.582485,    0.075906
  20.189437,    0.076427
  20.689437,    0.099067
  21.689437,    0.202209
  22.689437,    0.215014
  22.990626,    0.213241
  23.990626,    0.202809
  24.990626,    0.191001
  25.990626,    0.179272
  26.990626,    0.167650
  27.942125,    0.157440
  28.942125,    0.156209
  29.942125,    0.154970
  30.942125,    0.153728
  31.942125,    0.152483
  32.942125,    0.151237
  33.942125,    0.149989
  34.942125,    0.148741
  34.990626,    0.148681
  35.990626,    0.148683
  36.990626,    0.148684
  37.035369,    0.148684
  38.035369,    0.145343
  39.035369,    0.144389
  40.035369,    0.144390
  41.035369,    0.144629
  42.035369,    0.144629
  43.035369,    0.144869
  44.035369,    0.145108
  44.568543,    0.145346
  45.568543,    0.139074
  46.568543,    0.137752
  47.568543,    0.137970
  48.568543,    0.138188
  49.568543,    0.145109
  50.568543,    0.147018
  51.568543,    0.147735
  52.568543,    0.148212
  53.568543,    0.148451
  54.568543,    0.148690
  55.568543,    0.148929
  56.568543,    0.149167
  57.568543,    0.149167
  58.568543,    0.149406
  59.568543,    0.149645
  60.568543,    0.149884
  61.568543,    0.150122
  62.568543,    0.150361
  63.568543,    0.150361
  64.568543,    0.150600
  65.568543,    0.150839
  66.568543,    0.151077
  67.568543,    0.151316
  68.568543,    0.151555
  69.568543,    0.151794
  70.568543,    0.151794
  71.568543,    0.152032
  72.568543,    0.152271
  73.568543,    0.152510
  74.568543,    0.152749
  75.568543,    0.152987
  76.568543,    0.153191
  77.568543,    0.153226
  78.568543,    0.153465
  79.568543,    0.153704
  80.568543,    0.153942
  81.568543,    0.154181
  82.568543,    0.154420
  83.568543,    0.154420
  84.568543,    0.154659
  85.568543,    0.154897
  86.568543,    0.155136
  87.568543,    0.155375
  88.568543,    0.155613
  89.568543,    0.155852
  90.568543,    0.155852
  91.568543,    0.156091
  92.568543,    0.156330
  93.568543,    0.156568
  94.568543,    0.156807
  95.568543,    0.156568
  96.568543,    0.156807
  97.568543,    0.157046
  98.568543,    0.157284
  99.568543,    0.157523
 100.568543,    0.157523
 101.568543,    0.157764
 102.568543,    0.158026
 103.568543,    0.158288
 104.568543,    0.158549
 105.568543,    0.158811
 106.568543,    0.159073
 107.568543,    0.159334
 108.568543,    0.159487
 109.568543,    0.159596
 110.568543,    0.159858
 111.568543,    0.160120
 112.568543,    0.160381
 113.568543,    0.160643
 114.568543,    0.160905
 115.568543,    0.161167
 116.568543,    0.161428
 117.568543,    0.161428
 118.568543,    0.161690
 119.568543,    0.161952
 120.568543,    0.162214
 121.568543,    0.162475
 121.737965,    0.162475
