Speed (TAS), Climb Angle
  81.730963,   -0.049178
  82.197540,   -0.047741
  82.664117,   -0.044355
  83.130694,   -0.042364
  83.597271,   -0.040299
  84.063849,   -0.039547
  84.530426,   -0.038801
  84.997003,   -0.039176
  85.463580,   -0.039747
  85.930157,   -0.041135
  86.396734,   -0.043020
  86.863312,   -0.045302
  87.329889,   -0.048497
  87.796466,   -0.051640
  88.263043,   -0.056049
  88.729620,   -0.060503
  89.196197,   -0.065543
  89.662775,   -0.071301
  90.129352,   -0.077022
  90.595929,   -0.083894
  91.062506,   -0.090918
  91.529083,   -0.098139
  91.995660,   -0.106454
  92.462238,   -0.114748
  92.928815,   -0.123481
  93.395392,   -0.133063
  93.861969,   -0.142629
  94.328546,   -0.152700
  94.795123,   -0.163548
  95.261701,   -0.174387
  95.728278,   -0.185612
  96.194855,   -0.197725
  96.661432,   -0.209836
  97.128009,   -0.219899
  97.594586,   -0.230466
  98.061164,   -0.241038
  98.527741,   -0.251614
  98.994318,   -0.263010
  99.460895,   -0.274846
  99.927472,   -0.286691
 100.394049,   -0.298631
 100.860627,   -0.311723
 101.327204,   -0.324831
 101.793781,   -0.337956
 102.260358,   -0.351439
 102.726935,   -0.365801
 103.193512,   -0.380185
 103.660090,   -0.394591
 104.126667,   -0.409357
 104.593244,   -0.424990
 105.059821,   -0.440650
 105.526398,   -0.456337
 105.992975,   -0.472114
 106.459553,   -0.489015
 106.926130,   -0.505949
 107.392707,   -0.522915
 107.859284,   -0.539914
 108.325861,   -0.557582
 108.792438,   -0.575784
 109.259016,   -0.594024
 109.725593,   -0.612301
 110.192170,   -0.630617
 110.658747,   -0.649838
 111.125324,   -0.669344
 111.591901,   -0.688893
 112.058478,   -0.708484
 112.525056,   -0.727364
 112.991633,   -0.745794
 113.458210,   -0.764615
 113.924787,   -0.783483
 114.391364,   -0.802398
 114.857941,   -0.821360
 115.324519,   -0.840613
 115.791096,   -0.860733
 116.257673,   -0.880905
 116.724250,   -0.901128
 117.190827,   -0.921404
 117.657404,   -0.941731
 118.123982,   -0.962498
 118.590559,   -0.983967
 119.057136,   -1.005492
 119.523713,   -1.027073
 119.990290,   -1.048709
 120.456867,   -1.070402
 120.923445,   -1.092222
 121.390022,   -1.115038
 121.856599,   -1.137914
 122.323176,   -1.160850
 122.789753,   -1.183846
 123.256330,   -1.206902
 123.722908,   -1.230017
 124.189485,   -1.253443
 124.656062,   -1.277664
 125.122639,   -1.301950
 125.589216,   -1.326299
 126.055793,   -1.350711
 126.522371,   -1.375188
 126.988948,   -1.399729
 127.455525,   -1.424333
 127.922102,   -1.449817
