V (EAS), 
  89.040046,    0.000000
  89.040046,    1.000000
  93.138001,    1.094165
  97.235956,    1.192567
 101.333911,    1.295206
 105.431866,    1.402081
 109.529821,    1.513192
 113.627776,    1.628539
 117.725731,    1.748123
 121.823686,    1.871943
 125.921641,    2.000000
 156.213903,    2.000000
 156.213903,    0.000000
