V (EAS), 
  90.987964,    0.000000
  90.987964,    1.000000
  95.175569,    1.094165
  99.363174,    1.192567
 103.550780,    1.295206
 107.738385,    1.402081
 111.925991,    1.513192
 116.113596,    1.628539
 120.301201,    1.748123
 124.488807,    1.871943
 128.676412,    2.000000
 159.631374,    2.000000
 159.631374,    0.000000
