V (EAS), 
   0.000000,    1.000000
 190.498304,    1.956120
 261.094125,    2.310444
   0.000000,    1.000000
 261.094125,    2.310444
 326.367656,    1.786826
   0.000000,    1.000000
 326.367656,    1.786826
 326.367656,    0.213174
   0.000000,    1.000000
 326.367656,    0.213174
 261.094125,   -0.310444
   0.000000,    1.000000
 261.094125,   -0.310444
 261.094125,   -0.310444
 147.559351,    0.043880
   0.000000,    1.000000
