Speed (TAS), Climb Angle
 138.510944,    3.496815
 141.120804,    3.546565
 143.730664,    3.545901
 146.340525,    3.524009
 148.950385,    3.494493
 151.560246,    3.454049
 154.170106,    3.408320
 156.779967,    3.355998
 159.389827,    3.300280
 161.999687,    3.239997
 164.609548,    3.189673
 167.219408,    3.131546
 169.829269,    3.073713
 172.439129,    3.012179
 175.048989,    2.946483
 177.658850,    2.880953
 180.268710,    2.811361
 182.878571,    2.738408
 185.488431,    2.669732
 188.098292,    2.603510
 190.708152,    2.529039
 193.318012,    2.454477
 195.927873,    2.379824
 198.537733,    2.301838
 201.147594,    2.215064
 203.757454,    2.128042
 206.367315,    2.040771
 208.977175,    1.958388
 211.587035,    1.870700
 214.196896,    1.779040
 216.806756,    1.687009
 219.416617,    1.594607
 222.026477,    1.501832
 224.636337,    1.408672
 227.246198,    1.304067
 229.856058,    1.200184
 232.465919,    1.102500
 235.075779,    1.004312
 237.685640,    0.905622
 240.295500,    0.806428
 242.905360,    0.706730
 245.515221,    0.597106
 248.125081,    0.486668
 250.734942,    0.375622
 253.344802,    0.265324
 255.954662,    0.155858
 258.564523,    0.045781
 261.174383,   -0.064905
 263.784244,   -0.176202
 266.394104,   -0.288110
 269.003965,   -0.408470
 271.613825,   -0.530674
 274.223685,   -0.653580
 276.833546,   -0.776901
 279.443406,   -0.900859
 282.053267,   -1.025521
 284.663127,   -1.150887
 287.272987,   -1.276958
 289.882848,   -1.403733
 292.492708,   -1.531215
 295.102569,   -1.659404
 297.712429,   -1.788288
 300.322290,   -1.921076
 302.932150,   -2.059595
 305.542010,   -2.198897
 308.151871,   -2.338985
 310.761731,   -2.479858
 313.371592,   -2.621519
 315.981452,   -2.763968
 318.591313,   -2.907206
 321.201173,   -3.051197
 323.811033,   -3.195938
 326.420894,   -3.341473
 329.030754,   -3.487801
 331.640615,   -3.634925
 334.250475,   -3.782846
 336.860335,   -3.931566
 339.470196,   -4.081085
 342.080056,   -4.231406
 344.689917,   -4.382142
 347.299777,   -4.533590
 349.909638,   -4.690377
 352.519498,   -4.849403
 355.129358,   -5.009286
 357.739219,   -5.170026
 360.349079,   -5.331627
 362.958940,   -5.494091
 365.568800,   -5.657173
 368.178660,   -5.819583
 370.788521,   -5.982861
 373.398381,   -6.147008
 376.008242,   -6.312027
 378.618102,   -6.477919
 381.227963,   -6.644687
 383.837823,   -6.812334
 386.447683,   -6.980861
 389.057544,   -7.149531
 391.667404,   -7.318243
 394.277265,   -7.487841
 396.887125,   -7.658329
