Speed (CAS), Efficiency
  56.976152,   14.629365
  57.508989,   14.729474
  58.041826,   14.832558
  58.574663,   14.931719
  59.107500,   15.027185
  59.640337,   15.116173
  60.173174,   15.200964
  60.706011,   15.282477
  61.238848,   15.358228
  61.771685,   15.429088
  62.304522,   15.497328
  62.837359,   15.558516
  63.370196,   15.616493
  63.903033,   15.670411
  64.435870,   15.718351
  64.968707,   15.764615
  65.501544,   15.802878
  66.034381,   15.840530
  66.567218,   15.870246
  67.100055,   15.899384
  67.632892,   15.920815
  68.165729,   15.942118
  68.698566,   15.955129
  69.231403,   15.968263
  69.764240,   15.973903
  70.297077,   15.978461
  70.829914,   15.978008
  71.362751,   15.974006
  71.895587,   15.968458
  72.428424,   15.955969
  72.961261,   15.943407
  73.494098,   15.925540
  74.026935,   15.904594
  74.559772,   15.883552
  75.092609,   15.854873
  75.625446,   15.825636
  76.158283,   15.795651
  76.691120,   15.758472
  77.223957,   15.721209
  77.756794,   15.683550
  78.289631,   15.638659
  78.822468,   15.593721
  79.355305,   15.548738
  79.888142,   15.497993
  80.420979,   15.445798
  80.953816,   15.393609
  81.486653,   15.339192
  82.019490,   15.280213
  82.552327,   15.221305
  83.085164,   15.162473
  83.618001,   15.099816
  84.150838,   15.034710
  84.683675,   14.969755
  85.216512,   14.904953
  85.749349,   14.836710
  86.282186,   14.766179
  86.815022,   14.695885
  87.347859,   14.625830
  87.880696,   14.554579
  88.413533,   14.479346
  88.946370,   14.404440
  89.479207,   14.329861
  90.012044,   14.255612
  90.544881,   14.178836
  91.077718,   14.100038
  91.610555,   14.021656
  92.143392,   13.943691
  92.676229,   13.866144
  93.209066,   13.787064
  93.741903,   13.705572
  94.274740,   13.624581
  94.807577,   13.544091
  95.340414,   13.464100
  95.873251,   13.384609
  96.406088,   13.302266
  96.938925,   13.219472
  97.471762,   13.137254
  98.004599,   13.055610
  98.537436,   12.974538
  99.070273,   12.894035
  99.603110,   12.811962
 100.135947,   12.728736
 100.668784,   12.646148
 101.201621,   12.564195
 101.734457,   12.482873
 102.267294,   12.402178
 102.800131,   12.322107
 103.332968,   12.240474
 103.865805,   12.158250
 104.398642,   12.076708
 104.931479,   11.995845
 105.464316,   11.915653
 105.997153,   11.836128
 106.529990,   11.757265
 107.062827,   11.679059
 107.595664,   11.598857
 108.128501,   11.519032
 108.661338,   11.439912
 109.194175,   11.361490
 109.727012,   11.283761
