Speed (CAS), Rate of Climb
 151.188678, 1619.920947
 153.994316, 1587.382782
 156.799953, 1551.688983
 159.605591, 1569.866417
 162.411228, 1605.576957
 165.216866, 1641.175187
 168.022503, 1675.799681
 170.828141, 1709.290376
 173.633778, 1740.247305
 176.439416, 1771.113567
 179.245053, 1799.063766
 182.050691, 1826.413393
 184.856328, 1853.382134
 187.661965, 1875.677595
 190.467603, 1898.126685
 193.273240, 1920.301684
 196.078878, 1937.281587
 198.884515, 1954.286198
 201.690153, 1971.130701
 204.495790, 1985.213774
 207.301428, 1996.593511
 210.107065, 2007.638346
 212.912703, 2018.333873
 215.718340, 2026.803348
 218.523978, 2031.502414
 221.329615, 2035.655276
 224.135253, 2039.380064
 226.940890, 2043.213517
 229.746528, 2044.398988
 232.552165, 2041.791111
 235.357803, 2040.271453
 238.163440, 2038.440495
 240.969078, 2035.936822
 243.774715, 2034.358788
 246.580353, 2032.009475
 249.385990, 2025.388368
 252.191628, 2018.448174
 254.997265, 2012.776615
 257.802903, 2006.363277
 260.608540, 1999.204146
 263.414178, 1992.045025
 266.219815, 1984.265348
 269.025453, 1972.473319
 271.831090, 1957.740406
 274.636728, 1942.010904
 277.442365, 1925.358420
 280.248003, 1907.707006
 283.053640, 1888.870591
 285.859278, 1869.087668
 288.664915, 1848.352513
 291.470553, 1826.397929
 294.276190, 1803.445093
 297.081828, 1777.215477
 299.887465, 1747.083395
 302.693103, 1715.886338
 305.498740, 1683.549407
 308.304378, 1650.233559
 311.110015, 1616.262213
 313.915653, 1581.141620
 316.721290, 1544.864657
 319.526928, 1507.829817
 322.332565, 1469.660963
 325.138203, 1430.322004
 327.943840, 1389.852597
 330.749478, 1348.229729
 333.555115, 1305.416697
 336.360753, 1261.105973
 339.166390, 1210.818820
 341.972028, 1159.192404
 344.777665, 1106.218525
 347.583303, 1052.170445
 350.388940,  996.772964
 353.194578,  940.008114
 356.000215,  882.015459
 358.805853,  822.723685
 361.611490,  762.043551
 364.417128,  700.080910
 367.222765,  636.957468
 370.028403,  572.426514
 372.834040,  506.479846
 375.639678,  439.736219
 378.445315,  371.570080
 381.250953,  301.972989
 384.056590,  231.382470
 386.862228,  159.564899
 389.667865,   86.301382
 392.473502,   11.700422
 395.279140,  -64.147872
 398.084777, -141.462023
 400.890415, -222.943783
 403.696052, -308.458617
 406.501690, -395.573384
 409.307327, -484.297048
 412.112965, -574.513771
 414.918602, -666.304509
 417.724240, -759.728650
 420.529877, -854.504199
 423.335515, -950.466437
 426.141152, -1048.079000
 428.946790, -1147.260787
