Ground Distance, Horizontal Forces
   0.000000, 15980.671638
   0.016116, 15980.433744
   0.176836, 15978.392428
   0.355385, 15976.128784
   0.533935, 15973.865139
   0.712485, 15971.601495
   0.891034, 15969.337851
   1.069584, 15967.074206
   1.248134, 15964.810562
   1.426683, 15962.546917
   1.605233, 15960.283273
   1.783783, 15958.019628
   2.219764, 15952.600811
   2.687889, 15946.788041
   3.156013, 15940.975271
   3.624138, 15935.162501
   4.092263, 15929.349731
   4.560387, 15923.536961
   5.028512, 15917.724191
   5.496636, 15911.911421
   5.964761, 15906.098651
   6.432886, 15900.285881
   7.155287, 15891.435249
   7.909438, 15882.205313
   8.663588, 15872.975376
   9.417739, 15863.745439
  10.171889, 15854.515502
  10.926040, 15845.285566
  11.680190, 15836.055629
  12.434341, 15826.825692
  13.188491, 15817.595755
  13.942642, 15808.365819
  14.947894, 15796.214783
  15.984500, 15783.699022
  17.021105, 15771.183260
  18.057710, 15758.667498
  19.094315, 15746.151736
  20.130920, 15733.635974
  21.167526, 15721.120213
  22.204131, 15708.604451
  23.240736, 15696.088689
  24.277341, 15683.572927
  25.561857, 15668.252106
  26.877326, 15652.581047
  28.192795, 15636.909988
  29.508265, 15621.238929
  30.823734, 15605.567869
  32.139203, 15589.896810
  33.454673, 15574.225751
  34.770142, 15558.554692
  36.085611, 15542.883633
  37.401081, 15527.212574
  38.961253, 15508.851604
  40.551979, 15490.154774
  42.142706, 15471.457944
  43.733432, 15452.761115
  45.324158, 15434.064285
  46.914884, 15415.367455
  48.505610, 15396.670625
  50.096336, 15377.973795
  51.687062, 15359.276965
  53.277789, 15340.580135
  55.109999, 15319.307497
  56.972360, 15297.713245
  58.834722, 15276.118992
  60.697083, 15254.524740
  62.559445, 15232.930488
  64.421807, 15211.336236
  66.284168, 15189.741983
  68.146530, 15168.147731
  70.008891, 15146.553479
  71.871253, 15124.959227
  73.971869, 15100.902071
  76.102233, 15076.537399
  78.232597, 15052.172727
  80.362961, 15027.808055
  82.493325, 15003.443383
  84.623690, 14979.078711
  86.754054, 14954.714039
  88.884418, 14930.349367
  91.014782, 14905.984695
  93.145146, 14881.620023
  95.510527, 14854.904017
  97.905252, 14827.894425
 100.299976, 14800.884833
 102.694701, 14773.875240
 105.089426, 14746.865648
 107.484151, 14719.856056
 109.878875, 14692.846464
 112.273600, 14665.836871
 114.668325, 14638.827279
 117.063050, 14611.817687
 119.689548, 14582.566862
 122.344985, 14553.036199
 125.000422, 14523.505535
 127.655859, 14493.974872
 130.311296, 14464.444208
 132.966733, 14434.913544
 135.622170, 14405.382881
 138.277607, 14375.852217
 140.933044, 14346.321554
 143.588481, 14316.790890
 146.472444, 14285.127506
 149.384941, 14253.197833
 152.297438, 14221.268159
 155.209934, 14189.338485
 158.122431, 14157.408811
 161.034928, 14125.479137
 163.947425, 14093.549463
 166.859921, 14061.619789
 169.772418, 14029.690115
 172.684915, 13997.760441
 175.822689, 13963.804856
 178.988591, 13929.596317
 182.154493, 13895.387778
 185.320395, 13861.179239
 188.486298, 13826.970700
 191.652200, 13792.762161
 194.818102, 13758.553622
 197.984004, 13724.345083
 201.149906, 13690.136544
 204.315808, 13655.928005
 207.623740, 13620.478992
 210.949406, 13584.875095
 214.282342, 13549.208885
 217.659839, 13513.160690
 221.057586, 13476.939143
 224.482780, 13440.478265
 228.031440, 13402.944224
 231.588926, 13365.333482
 235.146411, 13327.722741
 238.703897, 13290.112000
 242.261383, 13252.501259
 245.818868, 13214.890518
 249.376354, 13177.279777
 252.933840, 13139.669036
 256.491325, 13102.058295
 260.136699, 13063.701683
 263.933494, 13024.060011
 267.730290, 12984.418340
 271.527085, 12944.776668
 275.323880, 12905.134996
 279.120676, 12865.493325
 282.917471, 12825.851653
 286.714266, 12786.209981
 290.511062, 12746.568310
 294.307857, 12706.926638
 298.193366, 12666.558318
 302.231719, 12624.938057
 306.270072, 12583.317796
 310.308425, 12541.697535
 314.346778, 12500.077274
 318.385132, 12458.457013
 322.423485, 12416.836752
 326.461838, 12375.216490
 330.500191, 12333.596229
 334.538544, 12291.975968
 338.664462, 12249.664933
 342.941245, 12206.163763
