Speed (TAS), Efficiency
 108.388914,   12.395218
 109.706260,   12.591878
 111.023605,   12.785170
 112.340951,   12.974935
 113.658297,   13.160328
 114.975642,   13.341367
 116.292988,   13.518153
 117.610334,   13.690723
 118.927679,   13.859186
 120.245025,   14.023727
 121.562371,   14.183334
 122.879716,   14.335974
 124.197062,   14.484858
 125.514407,   14.630453
 126.831753,   14.767962
 128.149099,   14.900866
 129.466444,   15.031365
 130.783790,   15.151726
 132.101136,   15.269581
 133.418481,   15.381636
 134.735827,   15.486838
 136.053173,   15.589539
 137.370518,   15.682370
 138.687864,   15.774763
 140.005210,   15.855805
 141.322555,   15.937045
 142.639901,   16.007175
 143.957247,   16.076547
 145.274592,   16.136934
 146.591938,   16.193857
 147.909284,   16.245944
 149.226629,   16.289977
 150.543975,   16.334643
 151.861320,   16.366304
 153.178666,   16.397535
 154.496012,   16.424599
 155.813357,   16.442278
 157.130703,   16.460146
 158.448049,   16.471087
 159.765394,   16.475261
 161.082740,   16.479472
 162.400086,   16.477102
 163.717431,   16.467689
 165.034777,   16.458210
 166.352123,   16.445757
 167.669468,   16.422916
 168.986814,   16.399958
 170.304160,   16.376886
 171.621505,   16.345059
 172.938851,   16.309046
 174.256197,   16.272918
 175.573542,   16.236678
 176.890888,   16.190352
 178.208233,   16.141811
 179.525579,   16.093203
 180.842925,   16.044532
 182.160270,   15.988931
 183.477616,   15.928762
 184.794962,   15.868615
 186.112307,   15.808495
 187.429653,   15.748407
 188.746999,   15.678235
 190.064344,   15.607667
 191.381690,   15.537247
 192.699036,   15.466979
 194.016381,   15.396869
 195.333727,   15.319139
 196.651073,   15.239656
 197.968418,   15.160469
 199.285764,   15.081580
 200.603110,   15.002992
 201.920455,   14.924420
 203.237801,   14.837583
 204.555146,   14.751196
 205.872492,   14.665260
 207.189838,   14.579778
 208.507183,   14.494751
 209.824529,   14.410180
 211.141875,   14.321804
 212.459220,   14.230352
 213.776566,   14.139504
 215.093912,   14.049256
 216.411257,   13.959610
 217.728603,   13.870564
 219.045949,   13.782116
 220.363294,   13.693275
 221.680640,   13.599202
 222.997986,   13.505865
 224.315331,   13.413258
 225.632677,   13.321378
 226.950023,   13.230221
 228.267368,   13.139783
 229.584714,   13.050061
 230.902059,   12.961049
 232.219405,   12.869169
 233.536751,   12.775867
 234.854096,   12.683391
 236.171442,   12.591735
 237.488788,   12.500893
 238.806133,   12.410857
